assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,flag_ktESP_noSerPro,flag_BioDrive_ESPtypehasESP,flag_ktESP_unchecked,SourcePublication,PublicationYear,Abstract
2020-05-17,Keep,FALSE,R_3sieTn2lyDXZibv,NBD,Floral abundance and richness drive beneficial arthropod conservation and biological control on golf courses,"modified plots, made observations about them",,,0,"larval dissappearance rates of pests,biodiversity",1,,FALSE,,"Across species  [e.g. community structure, diversity],Among species [e.g., species interactions]",1,TRUE,FALSE,FALSE,URBAN ECOSYSTEMS,,"Golf courses are among the largest, most ubiquitous highly maintained urban green spaces in the U.S. Although their primary function is recreation, a large portion of golf course land is not actively in use, which presents opportunities to create more ecologically functional areas. Golf courses around the world are converting these out-of-play areas to alternative habitats, but few do so using evidence that maximizes their benefit. Previous studies have investigated effects of conservation plantings on golf courses, but none have isolated the biological control services of flying natural enemies and few investigated effects on native bees. In this study, we ask if converting out-of-play maintained turfgrass areas into wildflower habitats increases bee and insect natural enemy abundance and diversity and their associated ecosystem services. We created wildflower habitats at two levels of species richness and compared their effects on insects within and around them to turfgrass plots. To quantify effects on biological control, we deployed sentinel prey Spodoptera frugiperda larvae, excluding ground-dwelling predators. As predicted, we found that converting turfgrasses to flowering habitats increased bees and natural enemies on golf courses. However, high wildflower species richness was an important factor in promoting native bees and natural enemies. We found that wildflower habitats, particularly those with highest floral richness, increased biological control rates in adjacent turfgrass areas by up to 50% compared to turfgrass controls. Our results indicate that purposefully designed conservation plantings on golf courses can help support insect pollinators while also augmenting biological control of turfgrass pests."
2020-05-17,Keep,FALSE,R_3HUOPNUqbNDRseR,IS,Fruit Supplementation Affects Birds but not Arthropod Predation by Birds in Costa Rican Agroforestry Systems,,,"looked at all bird species and mostly focused on richness and diversity - however, their experiment with exclosures didn't manipulate bird species richness or evenness effectively to see if these specific components have an effect on the ES arthropod removal",0,"arthropod removal by birds, bird species richness, bird species density, bird abundance",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,TRUE,FALSE,FALSE,BIOTROPICA,2013,"As the global demand for the reliable provision of virtually all ecosystem services increases, it is imperative to conduct experimental research that tests specific mechanisms or drivers of the ecological processes that link to services, and whether these management actions can affect biodiversity and processes synergistically. Agroforestry systems are ideal for such experiments due to their increased uniformity and the relative ease with which factors can be manipulated and isolated. Manipulating the availability of food resources, we carried out an experimental test of this potential driver on bird diversity measures and the predatory services provided by birds in coffee agroforests. We constructed exclosures over coffee plants to measure arthropod removal intensity by birds comparing coffee agroforests with and without food resource (fruit) enrichment (the driver). Fruit enrichment agroforests had significantly greater bird species density (50%), overall abundance (55%), and abundance of understory insectivore specialists (89%) compared with control agroforests. Although 48 percent more arthropods were aspirated from coffee plants inside exclosures compared to coffee plants outside exclosures, fruit resource enrichment did not influence predatory activity by birds in the agroforests. The results of this study highlight the difficulties associated with managing lands for ecosystem services in complex ecosystems-management actions aimed at increasing numbers of the organisms involved in the interactions of ecological processes is not always equivalent to managing for an increase in the process itself."
2020-05-17,Keep,FALSE,R_3Egt3obQaZ6mXF7,AIS,Global warming affects the occurrence of stem borers in ecological engineering-based diversified farming ecosystems,,,The study measures abundance of two rice paddy borers that do ecosystem disservices,0,number of borers,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,ECOLOGICAL ENGINEERING,2017,"Ecological engineering-based diversified farming systems contribute to the delivery of ecosystem services, which is critical for biological control of pests in agro-ecosystems. In paddy ecosystems, rice stem borers are the most destructive lepidopteran pests that have been studied in detail, but the effects of meteorological factors related to global change on these pests have been scarcely explored. Our 9-year data from Chongming Island of China indicated that there was an exponential decay each year in the numbers of adult pink stem borers and striped stem borers trapped in the lamp in ecological engineering-based diversified farming ecosystems. By stepwise regression analysis,, we found that both average daily temperature and average daily wind velocity had significantly negative effects while sunshine duration had a significantly positive effect on the number of adult pink stem borers, and that average daily temperature significantly and positively affected while average daily wind significantly and negatively affected the number of adult striped stem borers. Our study reveals that global warming might promote the occurrence of striped stem borers but inhibit the occurrence of pink stem borers in the future. (C) 2017 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_2ctgZYguXfPAwR6,IS,Habitat assessment of a restored oyster reef in South Texas,created 1.5ha oyster reef complex and monitored oyster production,also wanted to include community diversity under 'habitat creation and maintenance' but there were only two spaces,unclear if there are multiple species of oysters considered,0,"crustacean density,fish density,oyster density",1,,FALSE,,"Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,ECOLOGICAL ENGINEERING,2018,"Oyster reefs are important foundational habitats and provide many ecosystem services. A century of habitat degradation has resulted in substantial reductions in the extent and quality of oyster reefs in many estuaries, thus spurring restoration efforts. In this study, a 1.5 ha oyster reef complex was constructed in Copano Bay, Texas to restore habitat for oysters and associated fauna. Oysters and resident and transient fishes and crustaceans were monitored at the restored reef as well as at nearby natural oyster reef and unrestored bottom (i.e., dense mud with shell hash) habitats for two years following reef construction. The restored reef had substantial oyster recruitment and growth, with oyster abundance and size comparable to nearby habitats within the first year. Resident and transient fauna communities recruited to the restored reef within six months post-construction, and abundance and diversity were comparable to nearby habitats. Significant changes observed in oyster densities between the first and second year post-restoration demonstrate the importance of monitoring over multiple years to capture multiple recruitment cycles and growth to market size. Nekton densities did not change significantly after the first year, but changes in community assemblages were observed through the end of the study. The high densities of oysters and resident nekton relative to other studies indicate that this restoration project was successful in restoring suitable habitat. The design of the reef complex, consisting of relatively high-relief reef mounds and deeper corridors, likely contributed to the relatively high oyster and nekton densities observed in this study. Overall, the restored reef in this study showed tremendous near-term success in providing important ecological functions associated with habitat provision and oyster production."
2020-05-17,Keep,FALSE,R_2Y5iVKlJho6sj12,TK,"Habitat conversion, extinction thresholds, and pollination services in agroecosystems",No location. Completely a simulation.,,,0,pollinator density,1,,FALSE,,,0,TRUE,FALSE,FALSE,ECOLOGICAL APPLICATIONS,2009,"Parallel declines of wild pollinators and pollinator-dependent plants have raised alarms over the loss of pollination services in agroecosystems. A spatially explicit approach is needed to develop specific recommendations regarding the design of agricultural landscapes to sustain wild pollinator communities and the services they provide. I modeled pollination services in agroecosystems using a pair of models: a stochastic individual-based simulation model of wild pollinators, pollinator-dependent plants, and crop pollination; and a set of coupled difference equations designed to capture the nonspatial component of the simulation model. Five spatially explicit models of habitat conversion to crops were simulated, and results for pollination services were compared. Mean-field behavior of the simulation model was in good agreement with analysis of the difference equations. A major feature of the models was the presence of a cusp leading to loss of stability and extinction of pollinators and pollinator-dependent plants beyond a critical amount of habitat loss. The addition of pollen obtained from crop visitation caused a breakdown of the cusp preventing extinction of pollinators, but not of wild pollinator-dependent plants. Spatially restricted foraging and dispersal also altered model outcomes relative to mean-field predictions, in some cases causing extinction under parameter settings that would otherwise lead to persistence. Different patterns of habitat conversion to crops resulted in different levels of pollination services. Most interesting was the finding that optimal pollination services occurred when the size of remnant habitat patches was equal to half the mean foraging and dispersal distance of pollinators and the spacing between remnant patches was equal to the mean foraging and dispersal distance. Conservation of wild pollinators and pollinator-dependent plants in agroecosystems requires careful attention to thresholds in habitat conversion and spatial pattern and scale of remnant habitats. Maximization of pollination services was generally incompatible with conservation of wild pollinator-dependent plants. My prediction is that pollination services will be maximized by providing islands of nesting habitat where interisland distance matches mean foraging distances of wild pollinators."
2020-05-17,Keep,FALSE,R_3iJ7TYXKR0uV1hE,IS,How Do Biota Respond to Additional Physical Restoration of Restored Streams?,,"didn't utilize EF or ES frameworks/terminology but framed response variables as important restoration in terms of habitat and regulating fluxes (e.g. of sediment, nutrients, and organisms) ",only quantified species richness for fish and plants,0," channel bed distribution, Manning's roughness Coefficient, dimensionless flow velocity,discharge,wetted width, surface ice, suspended ice, maximum anchor ice, species richness,N, P,pH, total organic carbon",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,TRUE,FALSE,FALSE,ECOSYSTEMS,2017,"Restoration of channelized streams by returning coarse sediment from stream edges to the wetted channel has become a common practice in Sweden. Yet, restoration activities do not always result in the return of desired biota. This study evaluated a restoration project in the Vindel River in northern Sweden in which practitioners further increased channel complexity of previously restored stream reaches by placing very large boulders (> 1 m), trees (> 8 m), and salmonid spawning gravel from adjacent upland areas into the channels. One reach restored with basic methods and another with enhanced methods were selected in each of ten different tributaries to the main channel. Geomorphic and hydraulic complexity was enhanced but the chemical composition of riparian soils and the communities of riparian plants and fish did not exhibit any clear responses to the enhanced restoration measures during the first 5 years compared to reaches restored with basic restoration methods. The variation in the collected data was among streams instead of between types of restored reaches. We conclude that restoration is a disturbance in itself, that immigration potential varies across landscapes, and that biotic recovery processes in boreal river systems are slow. We suggest that enhanced restoration has to apply a catchment-scale approach accounting for connectivity and availability of source populations, and that low-intensity monitoring has to be performed over several decades to evaluate restoration outcomes."
2020-05-17,Keep,FALSE,R_3hlsZ0d4CkK75nD,AK,Hydrological controls of fisheries production in a major Amazonian tributary,Dynamic factor analysis ,,looked at the 10 most fished species out of 40 (but made up 80% total catch),0,fish landings,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,ECOHYDROLOGY,2017,"Amazonian rivers are characterized by a strongly seasonal flood pulse, which is being altered by ongoing and planned hydropower development across the basin. Changes in hydrology have a cascade of physical, ecological, and social effects, and some ecohydrological changes in the Amazon are expected to be irreversible. To better understand these linkages, we investigated shared trends and causal factors driving fish catch in a major Amazonian tributary before dam construction to derive relationships between catch and natural hydrologic dynamics that can be used to assess likely post-dam fisheries impacts. We applied a time series-based dimension reduction technique (dynamic factor analysis) to investigate dynamics in fish catch across 10 commercially important species using daily fish landings and hydrological data. We found a 4-trend dynamic factor model to best fit the observed data, with fitted trends exhibiting variation representative of seasonal and longer-term hydrologic variation. We next considered 11 candidate explanatory time series and found the best dynamic factor model used 4 explanatory variables: maximum water level, flooding duration, previous year's flow, and rate of change in flow; however, each species showed a unique response to this set of hydrological variables. Species-specific responses suggested that future dam operating rules need to closely mimic the natural hydrologic regime in order to maintain the biological dynamics of this and similarly diverse systems. In particular, high flows associated with increased catch the following year are important to maintain, but may be difficult to achieve in the context of reservoir regulation and energy production goals."
2020-05-17,Keep,FALSE,R_1rHxSk1Sq7DqnNI,CW,Identifying suitable multifunctional restoration areas for Forest Landscape Restoration in Central Chile,"Use combo of published landcover maps to delineate binary forest, non-forest in study area; use different remote sensing datasets (30m res, and WorldClim) to extract predictor variables; used INVEST model to project 2 types of ES's (carbon seq, erosion potential) and 3-step combo of models to project habitat suitability. Lots of data processing in this paper (goal is to demo a new approach to ID forest areas for restoration and regeneration).  They do use land cover maps from three different time points, but to project likely forest recovery without intervention. Not assessing temporal trends as part of study questions.","Explanatory variables they started with: 8 biophysical extracted from raster maps + 18 bioclimatic variables from WorldClim raster dataset + 4 socio-econ variables. Removed correlated variables from models. Drives don't have a quantifiable direction (at least in what's presented) because end result of modeling is a wall to wall map showing levels of ES, multifunctional hotspots, and restoration/regen suitability based on those underlying drivers.",,0,"Potential habitat function, multifunctional hotspots, restoration potential, regeneration potential,Potential carbon sequestration,Potential erosion potential",1,,FALSE,,Only land cover or habitat type as proxy,0,TRUE,FALSE,FALSE,ECOSPHERE,2017,"Large-scale deforestation has led to drastic alterations of landscapes worldwide, with serious declines of biodiversity and ecosystem functions, leading to impacts on humanity ranging from the local to the global scale. However, the provision of crucial ecosystem functions is not only determined by the extent, but also by the spatial configuration of forests within the landscape mosaic. An approach that aims to restore forest functions on a landscape scale is Forest Landscape Restoration, with the purpose to regain ecological integrity and support human well-being. The landscape-scale approach should enhance the contribution of site-based restoration to larger-scale processes and functional synergies. A fundamental challenge for Forest Landscape Restoration is therefore the identification of restoration areas within the landscape where multiple functions operating on different scales can be enhanced. Equally important is the task of identifying areas requiring restoration. Proposed strategies include the assessment of current, past, and reference landscape states. However, integrative planning approaches combining historical and functional perspectives on a landscape scale are little developed. In this paper, we demonstrate how forest restoration areas can be identified that account for historical forest patterns while simultaneously targeting multiple forest functions. We use a method developed for habitat suitability modeling based on recent historical forest occurrence and regeneration patterns from 1985 to 2008 in order to predict areas that are suitable for forest restoration (potential forest growth) as well as areas where forest potentially recovers by natural regeneration. For both, unsuitable areas are excluded by masking restoration constraints. Separately, we map potential forest functions and assess spatial synergies or ""multifunctional hotspots"" using spatial multi-criteria analysis. To derive a scenario of potential restoration areas, predicted maps of restoration suitability and regeneration potential are separately combined with a map depicting the degree of multifunctionality. These maps are finally overlapped to identify multifunctional restoration and regeneration areas. These designated areas are then evaluated regarding their distribution on current land cover and recent historical deforestation areas. We test this approach for the dry forest landscape in Central Chile, an international biodiversity hotspot, which has undergone profound historical transformations and considerable deforestation in recent decades."
2020-05-17,Keep,FALSE,R_O8XF1IOxAwBAaHL,CW,Influence of soil and topography on aboveground biomass accumulation and carbon stocks of afforested pastures in South East Brazil,"Use allometric relationships and biomass models from other studies to estimate aboveground and root biomass for trees; in field measures = tree DBH, site slope and altitude, recorded plant cover, and collected soil samples at three depths","Not sure if biomass/carbon pool measurements intended as ES but think so?? Metrics like percent cover and forest structure (e.g. basal area, tree density, and tree height) are EFs not ES.","Reports diversity of trees based on site (flat or slope), which species occur only at one site type, which occur at both. Paper does not relate ESP to service provision, it's more to characterize veg community at each site type (sloped site vs flat site).",0,"Aboveground biomass, root biomass, total biomass, soil organic carbon, total carbon pool, percent cover shrubs, percent cover herbs, percent cover canopy, basal area, tree density, tree height",1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,TRUE,FALSE,FALSE,ECOLOGICAL ENGINEERING,2014,"In light of the devastating loss of forest cover, biodiversity, and ecosystem services in the Atlantic Forest of Brazil, people are endeavoring to restore this fragmented forest system. The afforestation of abandoned or degraded land is a practical approach to restore regional ecological functions and to sequester atmospheric carbon to help mitigate the global imbalance of atmospheric carbon associated with climate change. Large gaps, however, remain in understanding the dynamics of afforested tree communities. In this study, the effect of topographical relief and soil properties on growth performance of planted trees has been assessed. Above ground dry biomass (AGB(dry)) accumulation was estimated to evaluate the performance of afforested tree communities on formerly abandoned pastures at the Reserva Ecologica de Guapiacu, Rio de Janeiro, Brazil. The study revealed large discrepancies in AGBdry and respective organic carbon accumulationThe afforested tree community located on the sloped terrain stored only half the carbon (21.70 +/- 7.3 Mgha(-1)) that the planted trees on the flat terrain stored. (46.67 +/- 8.7 Mgha(-1)). Our results suggest that differences in tree growth performance are complex, depending largely on topography and related soil conditions. These circumstances should be considered to prevent misleading carbon sink estimates when developing regional strategies for Reducing Emissions from Deforestation and Degradation (REDD+) that promote afforestation activities. (C) 2014 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_TvB0ex7nc6JG44F,TM,Landscape greening and local creation of wildflower strips and hedgerows promote multiple ecosystem services,,,,0,"Pollination potential,Pest predation, Pest parasitism,Yield",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,JOURNAL OF APPLIED ECOLOGY,2018,"1. The explicit and implicit aims of creating ecological focus areas (EFAs) and implementing greening measures in European agro-ecosystems include the promotion of regulatory ecosystem services (ES) to sustain crop production in conventional cropping systems. However, the extent to which these goals are achieved with current policy measures remains poorly explored. 2. We measured insect-mediated pollination and natural pest control service provisioning in 18 winter oilseed rape fields as a function of the independent and interactive effects of local EFA establishment-sown wildflower strips and hedgerows-and landscape-scale greening measures within a 1 km radius around focal fields and quantified their contribution to crop yield. 3. Insect pollination potential and pest predation increased on average by 10% and 13%, respectively, when landscape-scale greening measures share was increased from 6% to 26%. For pollination, the increase was stronger in fields adjoining an EFA (14%) than in fields without adjacent EFA (7%). 4. Agricultural management practices were the main drivers of crop yield. Neither insect pollination potential or natural pest control (pest predation and parasitism) nor adjacent EFAs and landscape-scale greening significantly affected crop yield in addition to agricultural management. 5. Synthesis and applications. Local establishment of perennial, species-rich wildflower strips and hedgerows, combined with landscape-scale greening measures in agricultural landscapes, can promote multiple ecosystem services (ES) in conventional production systems. Benefits may be maximized when local and landscape measures are combined. However, enhanced pollination and natural pest regulation seem to contribute relatively little to final crop yield compared to local agricultural management practices in the high-input conventional production system studied. Further research is needed to better understand how to improve the effectiveness of ecological focus areas and other greening measures in promoting regulatory ES. Potential improvements include minimising trade-offs while promoting synergies between ES provision, food production and biodiversity conservation."
2020-05-17,Keep,FALSE,R_ByKA9h3Owxa2ETf,JL,Landscape heterogeneity and farming practice alter the species composition and taxonomic breadth of pollinator communities,Uses pre-existing gradient of landscape heterogeneity and farms that are either conventional or have been organic for different amounts of time.,Negative direction indicates that increasing land use change (more ag homogenization) had a negative effect on pollinator communities and ESPs. Conventional farming had a negative effect relative to organic farming.,,0,"pollinator species richness, pollinator taxonomic breadth, pollinator species composition, pollinator ESP abundance,pollinator ESP abundance",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,TRUE,TRUE,FALSE,BASIC AND APPLIED ECOLOGY,2013,"Effects of landscape heterogeneity and farming practice on species composition are less well known than those on species richness, in spite of the fact that community composition can be at least as important for ecosystem services, such as pollination. Here, we assessed the effect of organic farming and landscape heterogeneity on pollinator communities, focusing on multivariate patterns in species composition and the taxonomic breadth of communities. By relating our results to patterns observed for species richness we show that: (1) species richness generally declines with decreasing landscape heterogeneity, but taxonomic breadth only declines with landscape heterogeneity on conventionally managed farms. We further highlight the importance to provide results of species composition analyses as (2) primarily hoverfly species benefited from organic farming, but three bee species from different families were favoured by conventionally managed farms and (3) two hoverfly species with aphidophagous larvae showed contrasting responses to landscape heterogeneity. These results advance the understanding of how landscape heterogeneity and farming practices alter insect communities and further suggest that diversity patterns need to be analysed beyond species richness to fully uncover consequences of agricultural intensification."
2020-05-17,Keep,FALSE,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,,,,0,"community respiration,total carbon content, total nitrogen content",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,TRUE,FALSE,FALSE,AMERICAN NATURALIST,2019,"Species-area relationships (SAR) and biodiversity-ecosystem function (BEF) relationships are central patterns in community ecology. Although research on both patterns often invokes mechanisms of community assembly, both SARs and BEFs are generally treated as separate phenomena. Here we link the two by creating an experimental SAR in microcosm communities and show that greater species richness in larger areas is accompanied by greater ecosystem function. We then explore mechanisms of community assembly by determining whether rare, large, or high-biomass species are more likely to persist in the larger microcosms. Our results indicate that larger areas harbor more rare species of a wider range of body sizes and have higher functional diversity, implying that the addition of niche space that supports rare species underlies the effect of area on species richness and function. Our results suggest that the preservation of large areas is a potentially useful way of maximizing the provisioning of ecosystem services through the maintenance of biodiversity."
2020-05-17,Keep,FALSE,R_3oYksXrdT2fdlb8,TM,Late flowering time enhances insect pollination of turnip rape,,,,0,"Flower visits,Yield",1,,TRUE,Density of honeybee hives,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,JOURNAL OF APPLIED ECOLOGY,2019,"Ecological intensification has been proposed as a strategy to mitigate the impacts of conventional intensive land use on pollinators and insect pollination. However, research has concentrated on the effects of land management on pollinator abundance and diversity, while studies directly measuring pollination services are still lacking for many crops and regions. This study examines the effects of landscape heterogeneity, pesticide use intensity and flowering time on insect pollination of turnip rape Brassica rapa ssp. oleifera, a major oil crop at high latitudes. The field experiment included monitoring pollinator visits on turnip rape flowers and measuring yield in 34 spring-sown turnip rape fields in Southern Finland. The fields were situated in two landscape types that differed in the cover of arable land and represented independent gradients of pesticide use intensity and flowering time. Based on flower visits and number of seeds per silique, turnip rape was best pollinated in fields with late flowering time. The result suggests a temporal mismatch between crop flowering and the availability of pollination service in early sown fields. The increase in flower visits during summer was steeper among fields with low than high pesticide use, possibly due to a faster colony growth of important bee pollinators. Pollinator community in turnip rape fields was more diverse in heterogeneous landscapes with less arable land than in homogeneous field-dominated landscapes, suggesting higher stability of pollination services in diverse landscapes. Total yield per plant was positively related to pesticide use intensity. The relationship between insect pollination and total yield was weakened by high compensation capacity of turnip rape, the plants producing more flowers under poor pollination.Synthesis and applications. Crop pollination can be enhanced by shifting sowing time to better match crop flowering to the peak availability of the most important pollinators. Reduced pesticide use may also enhance pollination services but can lead to the total yield reduction due to pests. This highlights the need for pollinator-friendly pest control methods to maintain turnip rape yields while conserving pollination services. Foreign Language AbstractTiivistelma Maatalouden ekologista tehostamista on esitetty strategiaksi, jonka avulla intensiivisen maankayton kielteisia vaikutuksia polyttajiin ja hyonteispolytykseen voidaan hillita. Tutkimukset maankayton vaikutuksista viljelykasvien hyonteispolytykseen kuitenkin puuttuvat yha monilta viljelykasveilta ja alueilta. Tama tutkimus tarkasteli maiseman monimuotoisuuden, torjunta-aineiden kayton ja kukinta-ajan vaikutusta rypsin hyonteispolytykseen. Peltokokeessa seurattiin polyttajien vierailuja rypsin kukilla ja mitattiin satoa 34 kevatrypsipellolla Uudellamaalla. Pellot sijaitsivat kahdessa maisematyypissa, joista toinen oli peltovaltainen ja toinen monimuotoisempi ja vahemman peltoa sisaltava. Lisaksi pellot erosivat toisistaan torjunta-aineiden kayton ja kukinta-ajan suhteen. Polyttajien kukkavierailut ja siementen maara per litu olivat korkeimmillaan myohaan kukkineilla rypsipelloilla, mika kertoo hyvasta polytyksesta. Tuloksen perusteella aikaisin kylvetyt rypsipellot saattavat kukkia liian aikaisin polyttajien saatavuuden nakokulmasta. Voimakkaimmin polyttajien maara lisaantyi kesan aikana niiden peltojen joukossa, joilla ei kaytetty torjunta-aineita. Mahdollinen selitys on, etta tarhamehilaisten ja kimalaisten yhdyskunnat kasvoivat nopeimmin naiden peltojen laheisyydessa. Polyttajien monimuotoisuus oli suurempi monimuotoisessa kuin peltovaltaisessa maisemassa, mika parantaa polytyspalvelun vakautta muuttuvissa olosuhteissa. Kokonaissato per kasvi nousi torjunta-aineiden kayton lisaantyessa. Hyonteispolytyksen ja sadon valista yhteytta heikensi rypsin hyva kompensaatiokyky, jonka ansiosta heikosti polyttyneet kasvit tuottivat enemman kukkia.Yhteenveto ja sovellukset. Viljelykasvin polytysta voi parantaa saatamalla kylvoaikaa siten, etta kasvin kukinta ajoittuu tarkeimpien polyttajien runsaushuippuun. Torjunta-aineiden kayton vahentaminen voi parantaa polytysta mutta laskea samaan aikaan satoa tuholaisten ja rikkakasvien lisaantymisen takia. Polyttajaystavallisten kasvinsuojelukeinojen kehittaminen on tarkeaa korkeiden rypsisatojen ja polytyspalveluiden sailymisen kannalta. Crop pollination can be enhanced by shifting sowing time to better match crop flowering to the peak availability of the most important pollinators. Reduced pesticide use may also enhance pollination services but can lead to the total yield reduction due to pests. This highlights the need for pollinator-friendly pest control methods to maintain turnip rape yields while conserving pollination services."
2020-05-17,Keep,FALSE,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,,used table 2 for question 12 classification of ecosystem services and tables A1 and A2 for positive direction indicators,,0,"cooling by vegetation,ecological priority areas, connectivity, shape, size,coarse veg area x pollution removal rate, fine veg area x pollution removal rate,coarse veg area x avg.  sequestration rate, coarse veg area x avg.  storage rate, fine veg area x avg.  sequestration rate, soil area x carbon density,runoff mitigation,community garden,recreation (public access, actual use)",1,,FALSE,,Only land cover or habitat type as proxy,0,TRUE,FALSE,FALSE,ECOSYSTEM SERVICES,2013,"As urbanization expands city planners and policymakers need to consider how ecological resources can be strategically developed and managed sustainably to meet the needs of urban populations. The ecosystem services (ES) approach provides a useful framework for assessing the status quo, setting goals, identifying benchmarks and prioritizing approaches to improving ecological functioning for urban sustainability and resilience. However, new tools are required for comprehensively evaluating urban ES for ecosystem management and to understand how local and regional trends and plans may affect ES provisioning. We develop an ES assessment methodology that can be used to assess multiple ES of urban green space and integrate them with social conditions in urban neighborhoods. Our approach considers social-ecological conditions and their spatial patterns across the urban landscape. Our analysis focuses on vacant land in New York City. Results suggest that a combined social-ecological approach to ES assessment yields new tools for monitoring and stacking ES. We find that clusters of vacant lots in areas with overlapping low ecological value (e.g. low concentration of green space) and high social need for ES (e.g. high population density) are primarily concentrated in three areas of the city - East Harlem, South Bronx and Central Brooklyn. (C) 2013 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,in agroforestry there are 5 microhabitat types (with low-intensity management). They looked at differences by microsite in soil chemical fertility (5 main measurements) and decomposition food webs (4 main groups of soil fauna). Goal was to inform management decisions to continue as is ... more heterogeneous mosaic is better,"the management strategy was not varied. There was just one management type and microhabitats resulted, which were then observed",,0,"organic matter content, total N, C:N ratio, available P, exchangeable base cations (Ca, K, Mg, Na), abundance and body size of collembollans, abundance and body size of dipterans, abundance and body size of carabids, abundance and body size of staphylinids, species richness, composition",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2016,"Mediterranean wood-pastures are extensive agroforestry systems that hold great ecological, social and cultural values, which consist of mixtures of grassland, scattered trees and shrubs, primarily used for livestock grazing. For centuries, low-intensity management in these landscapes has resulted in multiple microhabitats that favour biodiversity and are considered key elements for the long-term persistence of wood-pastures. However, the relative contribution of each microhabitat type to wood-pasture biodiversity and functioning remains poorly studied. We investigated the impact that different wood-pasture microhabitats have on soil chemical fertility and the decomposition food web. We analysed the two main microhabitats that make wood-pastures up - open grasslands and isolated trees and three additional ""litter-trapping"" microhabitats - shrubs scattered in the grassland matrix, canopied shrubs and piles of pruning debris in terms of soil chemical properties (organic matter content, total N, C:N ratio, available P, and exchangeable base cations), collembolan and dipteran (mostly detritivores) abundance, and carabid (seed-eaters and predators) and staphylinid (mostly predators) beetle abundance, body size, biomass, species richness and composition. Grasslands were the most different microhabitats, with the lowest soil nutrient content and particular carabid and staphylinid species composition. Trees had the highest soil fertility levels and abundance of Diptera and staphylinids, and held unique staphylinid assemblages. ""Litter-trapping"" microhabitats had medium to high soil nutrient values and shared a distinct staphylinid assemblage compared to grasslands and trees. Besides, scattered shrubs provided shelter for large-sized carabid and staphylinid predators, while canopied shrubs held the highest carabid abundance and biomass. ""Litter-trapping"" microhabitats retained tree leaves that would otherwise be lost to the wood-pasture, recovering nutrients to the system, and provided new habitat, shelter and food for detritivores and unique predator assemblages. ""Litter-trapping"" microhabitats thus enhanced soil fertility and the decomposition process, at the same time as increased the abundance and diversity of the communities of ground-dwelling detritivores and predators inhabiting wood-pastures. These findings confirmed that microhabitat heterogeneity resulting from low-intensity management is essential to maintain both the primary production and the biodiversity conservation value of wood pastures. (C) 2016 Elsevier B.V. All rights reserved."
