assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,KT_Environmental_factors,Driver_Env,flag_otherEnv,OtherDriver_Env,KT_Scale,MultiScale,TimeTrends,Driver_Anthro,flag_otherAnthro,OtherDriver_Anthro,flag_KTesp,flag_KTstructure,flag_KTenv,flag_KTscale,SourcePublication,PublicationYear,Abstract
2020-04-22,Keep,FALSE,R_2pMM6OVFDfUEU5m,SDJ,Emergy-based evaluation of pen-urban ecosystem services,"a systems approach to evaluating 9 different ESs in Tawain's urbanizing ecosystems (forest, riparian wetlands, paddy rice fields, crop land, orchards, range farm, fallow, aquaculture, upstream and downstream). They used Emergy","All of the ES's had units of Solar Emergy (sej/yr) and were not discussed as proxies. They were listed as ES's in all tables. All were calculations based on land cover. No directionality to the driver because they were assessed as a system, not individually",They used land cover but then used Emergy calculations with that. So it's not quite a direct proxy,1,"forest, upstream,forest, riparian wetland, downstream,forest, crop land, orchard, fallow, riparian wetland, crop land,paddy rice field, crop land, orchard, range farm, aquaculture,forest, riparian wetland, crop land, orchard, range farm, aquaculture, upstream downstream",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,"Land use change,Population growth",FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGICAL COMPLEXITY,2011,"Pen-urban areas are often characterized by valuable natural environments that provide essential life-support functions and ecosystem services for urban residents. Global environmental change has raised concerns over how urbanization and land use and land cover change affect ecosystem services. This study applied systems ecology theory and ecological energetic analysis to value the worth of natural environment and ecosystem services to a socioeconomic system. We begin with a general discussion of pen-urban areas and their ecosystem services. An emergy approach is applied to establish a framework for evaluating the ecosystem services by identifying systemic roles of each system components. The two-part framework includes: (1) an emergy evaluation of energetic flows of ecosystem services; and (2) an impact matrix to analyze systemic roles of services in the analyzed system. On the basis of the proposed valuation framework and land cover types in the greater Taipei area, this study analyzed ten ecosystems to determine how they interact, via energy flows, to contribute services to human society. By converting all stocks and flows into common emergy units, an impact matrix is constructed to analyze the systemic role of ecosystem components by classifying their status of being active, reactive, critical or indifferent. The analytical results indicate that the soil component of forest ecosystems, upstream rivers and agricultural productivity play critical role of ecosystem services in the study region. The effect of land cover change during 1971-2006 in the study region on ecosystem services is also analyzed. Finally, the implications of biophysical valuation of ecosystem service for spatial planning as related to adapting to global environmental change are discussed. (C) 2010 Elsevier B.V. All rights reserved."
2020-04-22,Maybe,FALSE,R_31WydZ14DUuPl2O,AK,Environmental Conservation and Social Benefits of Charcoal Production in Mozambique,participatory process informed Bayesian Belief Network,This paper was confusing...The response variables I listed were also drivers of change in well-being,,1,"livestock owned, farmland,charcoal production",0,,FALSE,,,0,0,,FALSE,,0,No,No,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGICAL ECONOMICS,2018,"Charcoal is an important source of energy and income for millions of people in Africa. Its production often drives forest degradation and deforestation which have impacts on the local people that remain poorly understood. We present a novel methodology for analysing the contribution of woodland ecosystem services (ES) to rural wellbeing and poverty alleviation, which takes into account access mechanisms to ES, trade-offs between ES, and human response options. Using a participatory approach, a set of land use change scenarios were translated into a probabilistic model that integrates biophysical and social data. Our findings suggest that in highly forested areas woodland degradation does not have a critical impact on the local use of the three ES studied: charcoal, firewood and grass. Social factors show the largest impact on the quantity of charcoal produced, e.g. female headed households experience the greatest barriers to access charcoal production. Participating in forest associations and diversifying income activities lead to greater charcoal production. Results show that charcoal production increases some aspects of well-being (e.g. household assets), but does not decrease acute multidimensional poverty. Great efforts are required to reach a charcoal production system that alleviates poverty, improves environmental sustainability, and provides a reliable charcoal supply."
2020-04-22,Maybe,FALSE,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,,"Looked at overall benefit/value ($) over time given land use change, did not look specifically at each service individually.",Only calculated services from land cover type.,1,"biodiversity protection,Gas regulation,Climate regulation,Water supply,Soil formation and retention, waste treatment,Food,Raw material,Recreation and culture",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,CHEMISTRY AND ECOLOGY,2017,"Land reclamation significantly affects the ecological and environmental conditions of mining areas. However, quantifying the exact effects is difficult because of the lack of reliable data. The estimation of eco-environment benefit contributes to clarify the ecological and environmental changes caused by land reclamation and to provide useful information for policy-makers concerned with sustainable development. The aim of this study is to investigate variations in eco-environment benefit in response to land use changes during land reclamation. The West dump, one of the earliest regions to implement ecological restoration in Liaoning Province, is selected as the study area. The widely used methods for eco-environment benefits based on the land use change were proposed and applied to the West dump in 2004, 2009, and 2014. The total eco-environment benefits in study areas were 0.98 million dollars in 2004, 1.39 million dollars in 2009, and 1.43 million dollars in 2014, with an increase of 0.41 million dollars from 2004 to 2009 mainly because of the increasing areas of artificial woodland and reclaimed cropland. The combined eco-environment benefits of artificial woodland, improved grassland, and reclaimed cropland were over 90% of the total benefits. Soil formation and protection, biodiversity protection, and gas regulation were the top three functions with high eco-environment benefits, contributing about half of the total eco-environment benefits. The results suggest that future studies estimating eco-environment benefits should pay more attention to ecosystems in fragile ecological regions where various human interferences happen frequently. All of the abovementioned results made the techniques of estimation of the eco-environment benefit of land reclamation are more meaningful in guiding the future exploitation and reclamation of mining areas."
2020-04-22,Keep,FALSE,R_2vYs6Qi0Cuy6Es6,SDJ,Evaluation of a new method for assessing resilience in urban aquatic social-ecological systems,mostly a methods paper. proof of concept on a watershed in New Zealand. obtained observational data for model,,,1,stormwater quantity and quality,0,,FALSE,,,0,0,,FALSE,,0,No,No,Land use change,TRUE,"not just land use change, but land use intensification. management scenarios for stormwater and riparian development",FALSE,FALSE,FALSE,TRUE,ECOLOGY AND SOCIETY,2017,"Urban aquatic social-ecological systems (SESs) comprise socio-technical elements, the built environment and its management, and natural elements (water bodies) that provide ecosystem services. Changed hydrology, poor stormwater quality, and the modification of water bodies associated with urban development brings challenges for maintaining ecosystem services provision in an urban aquatic SES. Water sensitive urban design (WSUD) has emerged as a form of development that aims to better support the provision of ecosystem services. Resilience concepts provide a basis for discriminating between WSUD and conventional development approaches. Building on an existing decision support system, a new, preliminary method for assessing resilience based on the combination of the socio-technical capacity (STC) and natural capacity (NC) of urban aquatic SESs has been developed. The STC score reflects a multicriteria assessment of the characteristics of stormwater infrastructure and management. The NC score reflects an assessment of the state and trajectory of biophysical attributes of the system associated with the provision of ecosystem services. By modeling a series of future urban development scenarios in Auckland, New Zealand, the method has been shown to discriminate between scenario outcomes within constraints associated with the biophysical and built characteristics modeled. Results are consistent with key concepts of resilience theory: outcomes are grouped in regimes and exhibit hysteresis, with the ability of WSUD to improve the state of the system strongly influenced by the presence of legacy effects. The method provides a source of additional, valuable information that complements other indicators by providing a snapshot of the interaction of catchment management effort and outcomes and indicating the likely future state of the SES. Recognizing that the method is limited to providing a relative assessment of resilience and adopts certain simplistic assumptions, further research aims to investigate assessment methods that consider other, fundamental biophysical and social properties of urban aquatic SESs."
2020-04-22,Keep,FALSE,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,,,,1,"CO2 emissions,Ammonia and nitrate loss,Agricultural production,Biodiversity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2013,"Several influential reports have suggested that one of the most appropriate responses to expected food shortages and ongoing environmental degradation is sustainable intensification, i.e. the increase of food production with at worst no increase in environmental harm, and ideally environmental benefit. Here we sought evidence of sustainable intensification among British farmers by selecting innovative arable, dairy, mixed and upland farms and analysing their own data on yields, inputs and land use and management for 2006 and 2011. The evidence was obtained by interview, and was interpreted in terms of the ecosystem services of food production (GJ ha(-1), where area took into account estimated area to grow any imported animal feeds), regulation of climate, air and water quality (modelled emissions of GHGs (CO(2)e ha(-1)), ammonia (kg ha(-1)) and nitrate loss (kg ha(-1))) and biodiversity (using an index based on the presence of habitats and management). Several farms have increased both food production and other ecosystem services over this time by increasing yields, using resources more efficiently and/or enhancing biodiversity, and sometimes by reducing livestock numbers and increasing cropping. The motivation has been to improve farm profitability through increasing food production, reducing input costs and accessing public payments through agri-environment schemes and generating renewable energy. Such sustainable intensification was not achieved by farmers who increased meat or milk yields. Sustainable intensification can be achieved when the correct drivers are in place to influence the actions of individual farmers. Also, it is possible to indicate sustainable intensification by using a small number of high-level indicators derived from data that farmers already hold, though such an approach may not capture the impacts of farmer innovative practices. (C) 2013 Elsevier B.V. All rights reserved."
2020-04-22,Keep,TRUE,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),"For the study, they used several dozen types of indicators, for which all data were pulled from the literature (no original data collection)","Note that for the ES/Drivers table - they did compile all of the variables listed, however, relationships with drivers were NOT done on independent variables. Rather, they were lumped into single indices for regulating services, provisioning services, cultural services and biodiversity loss, which is why many of the rows share the same noted responses to drivers.",Linked aggregate index of cultural services to biodiversity loss (note biodiversity loss was explored as both a response AND a driver; i.e. mediator of effects),0,"biodiversity loss,Loss of Co2 from forest fires,water supply for human consumption, water supply for industry, reservoir volume, water flow,volumes of wastewater generated and treated, nitrate/nitrite/phosphorous/BOD5/O2 concentrations in water,number of people affected by floods,total hydropower production,fish harvesting, fish aquaculture,sand/gravel companies and production,number of species 'in danger',number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",0,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,1,Other,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),0,No,Yes,"Land use change,Management Practices,Exploitation (hunting, fishing),Other",FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure'),FALSE,FALSE,FALSE,FALSE,ECOSYSTEM SERVICES,2018,"Basins are one of the bio-geo-physical areas where the ecological processes that generate the ecosystem services (ES) and contribute to human well-being (HWB) are more evident. They are also the physical scenario where the nature-human interaction is more intense. The explicit relationships that link biodiversity, ES and HWB, and the direct and indirect causes responsible for their degradation, have been rarely explored. We used the Driver-Pressure-State-Impact-Response (DPSIR) framework to explore the relationships between the river ecosystem and the Biobio Basin's social system. We selected 65 basin and regional-scale indicators to analyse the existing trends and associations among the different DPSIR components. The trend analysis results showed major biodiversity loss and how the regulating services and non-material goods of the HWB component deteriorated, while cultural services, direct and indirect pressures and institutional responses increased. The relationships among the different DPSIR components revealed biodiversity loss to be positively associated with cultural services, the material goods of the HWB component and pressures. Indirect drivers were negatively associated with regulating and cultural services, non-material goods and pressures. Institutional responses did not correlate with any DPSIR component. However, these results do not reflect the complexity of the Biobio Basin's socio-ecosystem. We estimate that the DPSIR framework shows a corseted and reductionist vision of a greater complexity than merely a unidirectional nature-human relationship. (C) 2018 Elsevier B.V. All rights reserved."
2020-04-22,Keep,TRUE,R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),,,,1,"area burned by fire,peowater for individuals, water for consumption,nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.,people affected by floods,hydropower,seafood yields,speciesin danger category,visitors to national reserves/parks",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEM SERVICES,2018,"Basins are one of the bio-geo-physical areas where the ecological processes that generate the ecosystem services (ES) and contribute to human well-being (HWB) are more evident. They are also the physical scenario where the nature-human interaction is more intense. The explicit relationships that link biodiversity, ES and HWB, and the direct and indirect causes responsible for their degradation, have been rarely explored. We used the Driver-Pressure-State-Impact-Response (DPSIR) framework to explore the relationships between the river ecosystem and the Biobio Basin's social system. We selected 65 basin and regional-scale indicators to analyse the existing trends and associations among the different DPSIR components. The trend analysis results showed major biodiversity loss and how the regulating services and non-material goods of the HWB component deteriorated, while cultural services, direct and indirect pressures and institutional responses increased. The relationships among the different DPSIR components revealed biodiversity loss to be positively associated with cultural services, the material goods of the HWB component and pressures. Indirect drivers were negatively associated with regulating and cultural services, non-material goods and pressures. Institutional responses did not correlate with any DPSIR component. However, these results do not reflect the complexity of the Biobio Basin's socio-ecosystem. We estimate that the DPSIR framework shows a corseted and reductionist vision of a greater complexity than merely a unidirectional nature-human relationship. (C) 2018 Elsevier B.V. All rights reserved."
2020-04-22,Keep,FALSE,R_3UUKU2oLSLgbQ7D,TM,Forest Fire Severity Affects Host Plant Quality and Insect Herbivore Damage,Used natural variation in burned areas to test the effect of fire on plant quality and insect damage,,,1,Plant quality,0,,FALSE,,,0,0,Other,FALSE,Burn regime,0,No,No,,FALSE,,FALSE,FALSE,TRUE,TRUE,FRONTIERS IN ECOLOGY AND EVOLUTION,2018,"Climate change models predict increased forest fire occurrence and severity in the near future. Forest fire disturbance affects multiple ecological interactions, but there is little evidence for how naturally-occurring fires affect plant quality and herbivore damage, which is important because plants and herbivorous insects comprise most of the diversity in natural ecosystems and are responsible for a variety of ecosystem services. We surveyed three fires in the Rocky Mountains to investigate the effects of fire severity on wax currant (Ribes cereum), an important source of food and cover for wildlife in Colorado. We measured plant quality and herbivore damage; we found that fire severity had a significant negative effect on both measures. Notably, high severity fires decreased herbivore damage by about 50%. Furthermore, we found that the effect of fire on insect herbivore damage is mostly direct, but that indirect effects mediated through changes in plant quality are also significant. Our results have important implications for the effects of climate-driven increases in fire severity on plant-insect interactions, illustrating strong direct and weaker indirect negative effects of fire severity in a forest ecosystem."
2020-04-22,Keep,FALSE,R_2aWvKeu2mLdTrPs,GV,Forest fragments modulate the provision of multiple ecosystem services,,,,1,"Percent carbon in soil by weight,Soil phosphorus saturation,proportion of buried cotton fabric decomposed, proportion of buried leaf litter decomposed, percent nitrogen in soil by weight,Aphids per plant, proportion of leaves damaged by insects,Soya bean yield",0,Other,FALSE,Adjacent forest fragment size and isolation,,0,0,,FALSE,,0,No,No,,FALSE,,FALSE,FALSE,FALSE,TRUE,JOURNAL OF APPLIED ECOLOGY,2014,"1. Agricultural landscapes provide the essential ecosystem service of food to growing human populations; at the same time, agricultural expansion to increase crop production results in forest fragmentation, degrading many other forest-dependent ecosystem services. However, surprisingly little is known about the role that forest fragments play in the provision of ecosystem services and how fragmentation affects landscape multifunctionality at scales relevant to land management decisions. 2. We measured the provision of six ecosystem services (crop production, pest regulation, decomposition, carbon storage, soil fertility and water quality regulation) in soya bean fields at different distances from adjacent forest fragments that differed in isolation and size across an agricultural landscape in Quebec, Canada. 3. We observed significant effects of distance-from-forest, fragment isolation and fragment size on crop production, insect pest regulation, and decomposition. 4. Distance-from-forest and fragment isolation had unique influences on service provision for each of the ecosystem services we measured. For example, pest regulation was maximized adjacent to forest fragments, while crop production was maximized at intermediate distances-from-forest. As a consequence, landscape multifunctionality depended on landscape heterogeneity: the range of field and forest fragment types present. 5. We also observed strong negative and positive relationships between ecosystem services that were more prevalent at greater distances-from-forest. 6. Synthesis and applications. Our study is one of the first to empirically measure and model the effects of forest fragments on the simultaneous provision of multiple ecosystem services in an agro-ecosystem at the landscape and field scales relevant to landowners and managers. Our results demonstrate that forest fragments, irrespective of their size, can affect the provision of multiple ecosystem services in surrounding fields, but that this effect is mediated by fragment isolation across the landscape. Our results also suggest that managing habitat fragmentation and landscape structure will improve our ability to optimize ecosystem service provision and create multifunctional agricultural landscapes."
2020-04-22,Keep,FALSE,R_3hoTvsroaDFHpoq,GV,Habitat connectivity for pollinator beetles using surface metrics,,,Only used land cover for a driver for the group of multiple ESP species ,1,Community structure of flower longicorn beetles,0,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Only land cover or habitat type as proxy",0,0,,FALSE,,0,No,Yes,,FALSE,,TRUE,TRUE,FALSE,TRUE,LANDSCAPE ECOLOGY,2013,"Measuring habitat connectivity in complex landscapes is a major focus of landscape ecology and conservation research. Most studies use a binary landscape or patch mosaic model for describing spatial heterogeneity and understanding pattern-process relationships. While the value of landscape gradient approaches proposed by McGarigal and Cushman are recognized, applications of these newly proposed three dimensional surface metrics remain under-used. We created a gradient map of habitat quality from several GIS layers and applied three dimensional surface metrics to measure connectivity between 67 locations in Indiana, USA surveyed for one group of ecosystem service providers, flower longicorn beetles (Cerambycidae: Lepturinae). The three dimensional surface metrics applied to the landscape gradient model showed great potential to explain the differences of lepturine assemblages among the 2,211 studied landscapes (between site pairs). Surface kurtosis and its interaction with geographic distance were among the most important metrics. This approach provided unique information about the landscape through four configuration metrics. There were some uniform trends of the responses of many species to some of surface metrics, however some species responded differently to other metrics. We suggest that three dimensional surface metrics applied to a habitat surface map created with insight into species requirements is a valuable approach to understanding the spatial dynamics of species, guilds, and ecosystem services."
2020-04-22,Keep,FALSE,R_3iIjNcE7SYofj9w,SDJ,Incorporating landscape heterogeneity into multi-objective spatial planning improves biodiversity conservation of semi-natural grasslands,,tradeoffs discussed,,1,"biodiversity value of grasslands, connectivity between grasslands, landscape heterogeneity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,TRUE,farmland conservation planning (prioritization),FALSE,FALSE,FALSE,TRUE,JOURNAL FOR NATURE CONSERVATION,2019,"Recent actions to mitigate biodiversity loss in agricultural environments appear insufficient despite the considerable efforts channeled via the European Union's Common Agricultural Policy. One likely reason for this failure is the limited attention paid to the regional and landscape level ecological characteristics in farmland conservation planning. We demonstrate how to obtain conservation prioritization solutions that would address simultaneously three goals, including two landscape level targets: minimizing local habitat quality loss, maximizing habitat connectivity, and incorporating landscape heterogeneity. As these goals may be contradictory, we investigate the potential trade-offs between them. We used the Zonation prioritization tool to examine how our three goals could be implemented in the agricultural landscapes of southwest Finland. We used measures of (i) biodiversity value of grasslands, (ii) connectivity between grasslands, and (iii) landscape heterogeneity which comprised of (land cover type based) compositional heterogeneity and (field margin based) configurational heterogeneity. Integration of landscape heterogeneity measures and habitat connectivity resulted in some trade-offs with local habitat quality, the most prominent observation being that landscape heterogeneity co-varied with grassland connectivity. Among the two landscape heterogeneity parameters, inclusion of compositional heterogeneity resulted in more clustered prioritization solutions than configurational heterogeneity, which had a spatially more balanced impact. Concordance among landscape scale factors implies high potential for reconstruction of a functioning network of semi-natural grasslands in areas under intensive agricultural use. Broader scale multi-objective planning approaches can thus importantly support targeting biodiversity conservation planning and mediating the implementation of Common Agricultural Policy objectives."
2020-04-22,Keep,FALSE,R_3kzgKF4fExHgnkF,CK,Land-use trade-offs between tree biodiversity and crop production in the Atlantic Forest,,,,1,"Crop revenue,Tree species richness, evolutionary rarity, index of rarity",0,Other,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,Yes,Yes,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,CONSERVATION BIOLOGY,2018,"Trade-offs in ecosystem services (ES) have received increasing attention because provisioning services often come at the expense of biodiversity loss. When land-use patterns are not maximally efficient relative to productivity, provisioning services, such as crop production, can often be increased without losing biodiversity. The Atlantic Forest (AF) encompasses dense, mixed, and seasonal forests and has high levels of endemism and anthropogenic threat. We examined trade-offs between biodiversity and crop production in the AF to provide insights into land-use management decisions. We developed a biodiversity metric that combines information on tree species richness, evolutionary distinctiveness, and rarity at the local level. We examined the extent to which the nature of ES trade-offs differ among the 3 forest types. We assessed how annual deforestation rates and land management practices affect biodiversity and agricultural revenues. Finally, we tested whether it is possible to achieve the same total regional revenue without reducing biodiversity by improving local management practices. The 3 forest types had similar patterns in ES trade-offs, although within mixed forest patterns differed. Biodiversity appeared to be more sensitive to land-use change than crop revenues. Certain crops yielded up to 10 times higher values in some sites. Enhanced crop productivity may increase revenues without reducing biodiversity. Our results showed that to enhance human well-being without further conversion of AF, maximizing crop productivity is needed . Increasing efficiency of management outcomes by maintaining higher biodiversity and increasing provisioning services depends on knowledge of forest type, the comparative advantage of planting crops in the best places, and preserving species in a balanced manner across forests. Compensaciones de Uso de Suelo entre la Biodiversidad de arboles y la Produccion Agricola en el Bosque Atlantico Las compensaciones en los servicios ecosistemicos (SE) han recibido mayor atencion porque los servicios de aprovisionamiento a menudo conllevan la perdida de biodiversidad. Cuando los patrones de uso de suelo no son maximamente eficientes en relacion con la productividad, los servicios de aprovisionamiento, como la produccion agricola, a menudo pueden ser incrementados sin perder biodiversidad. El Bosque Atlantico (BA) comprende bosques densos, mixtos y estacionales y tiene altos niveles de endemismo y amenazas antropogenicas. Examinamos las compensaciones entre biodiversidad y produccion agricola en el BA para proporcionar ideas para las decisiones de manejo de uso de suelo. Desarrollamos una medida de la biodiversidad que combina informacion sobre la riqueza de arboles, la singularidad evolutiva y rareza a nivel local Examinamos el grado en que la naturaleza de las compensaciones de los SE difiere entre los 3 tipos de bosque. Evaluamos como afectan las tasas anuales de deforestacion y las practicas de manejo a la biodiversidad y a las ganancias agricolas. Finalmente, probamos si es posible obtener la misma ganancia regional total son reducir la biodiversidad mediante la mejora de las practicas de manejo locales. Los 3 tipos de bosque tuvieron patrones similares de compensaciones de SE, aunque los patrones difirieron en los bosques mixtos. La biodiversidad parecio ser mas sensible al cambio de uso de suelo que a las ganancias agricolas. Ciertos cultivos proporcionaron valores 10 veces mas altos en algunos sitios. El incremento de la produccion agricola puede incrementar las ganancias sin reducir la biodiversidad. Nuestros resultados muestran que para incrementar el bienestar humano sin mayor alteracion del BA se requiere maximizar la produccion agricola. El incremento de la eficiencia del manejo al mantener mas biodiversidad y aumentar los servicios de aprovisionamiento depende del conocimiento del tipo de bosque, de la ventaja comparativa de sembrar cultivos en los mejores sitios y la preservacion de especies de manera equilibrada en los bosques. Resumen ???? ???????????????????, ????????????????????????????????????????????, ????????????????, ????????????????????????????????, ????, ????????????????????????????????????????????, ?????????????????????????????????????????????????????????, ?????????????????????????????????????????????????????????????????, ???????????????????, ????????????????????????????????????????????, ????????????????????, ???????????????????????, ????????????????????????, ??????????????????????????, ??????????????????????????, ??????????????????????????????????????????????, ???????????????????????, ???????????????????????: ???; ??: ???? Article impact statement: Human well-being can be enhanced without further conversion of Atlantic Forest by improving agricultural practice."
2020-04-22,Keep,FALSE,R_3D5Ov1aket6ac1D,TM,Large- scale trade- off between agricultural intensification and crop pollination services,,,,1,"Crop yield , crop variation",0,Service Provider (Q17),TRUE,Pollination dependence,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Management Practices,TRUE,Crop intensification,TRUE,FALSE,FALSE,TRUE,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,2014,"Unprecedented growth in human populations has required the intensification of agriculture to enhance crop productivity, but this was achieved at a major cost to biodiversity. There is abundant local-scale evidence that both pollinator diversity and pollination services decrease with increasing agricultural intensification. This raises concerns regarding food security, as two-thirds of the world's major food crops are pollinator-dependent. Whether such local findings scale up and affect crop production over larger scales is still being debated. Here, we analyzed a country-wide dataset of the 54 major crops in France produced over the past two decades and found that benefits of agricultural intensification decrease with increasing pollinator dependence, to the extent that intensification failed to increase the yield of pollinator-dependent crops and decreased the stability of their yield over time. This indicates that benefits from agricultural intensification may be offset by reductions in pollination services, and supports the need for an ecological intensification of agriculture through optimization of ecosystem services."
2020-04-22,Keep,FALSE,R_116ALiPdfWkZyqZ,CK,Lessons from visualising the landscape and habitat implications of tree decline-and its remediation through tree planting-in Australia's grazing landscapes,,,,1,Bat and bird habitat,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,LANDSCAPE AND URBAN PLANNING,2011,"Tree decline has been documented in farming and grazing landscapes around the world, with negative consequences for biodiversity and important ecosystem services. We have used solution-oriented transdisciplinary research to understand the possible consequences of scattered tree decline in Australia's temperate grazing landscapes, and explore appropriate management and policy responses. Here, we document the scenario modelling process that culminated our stakeholder engagement. We simulated tree decline and its consequences for landscape aesthetics and biodiversity, using photo-realistic visualisations based on photographs identified as significant by graziers, and empirically derived habitat relationships for a series of birds and bats. The results foreshadow dramatic visual and ecological impacts for the region. We also modelled the aesthetic and habitat impacts of fully costed remediation scenarios, including widespread scattered tree planting and densely seeding poor paddocks under temporary stock exclusion. The visualisations revealed to the research team that: (1) dense seeding has a more lasting impact for scattered trees than scattered planting; (2) the benefits of any kind of planting is short-lived if accompanied by conventional grazing practices; and (3) grazed woodlands are most at risk. The graziers to whom we presented our scenarios in the last of our stakeholder workshops responded well to both kinds of visualisations, but it was clear that the experience also extracted a cost. We reflect here on our methods and outcomes, and draw out lessons from our work for other studies of this kind. (C) 2011 Elsevier B.V. All rights reserved."
2020-04-22,Keep,FALSE,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",,,,1,"Habitat quality,Carbon sequestration,Water yield,Soil retention, Sand fixation,Crop production",0,,FALSE,,,0,0,,FALSE,,0,No,No,,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEM SERVICES,2018,"Identifying the links among ecosystem services (ES) supply, social demand and human well-being is important to realize sustainability, especially in mountain-oasis-desert (MOD) areas, which are facing an intense conflict between socioeconomic development and ecological conservation. Using a biophysical model, we mapped six ES in the Manas River Basin, which is a typical MOD area. A questionnaire survey was employed to evaluate social demand for ES and human well-being in four different regional units (i.e., high mountain, low hills, oasis and desert) in our site. Spider diagrams were applied to identify the links among ES supply, social demand and human well-being. The results showed that a high supply of provisioning services occurred in the oasis, while a high supply of regulating services existed in the high mountain region. The ES social demand was not completely accordant with the biophysical supply in spatial distribution, and the factors from the supply side and demand side could both cause ES supply-demand mismatches. The total well-being level of all indicators was higher in the oasis and desert than in the upstream areas (i.e., the high mountain region and low hills region), but some indicators (e.g., water consumption) were the inverse. The supply-demand mismatches in provisioning services had a strong impact on human well-being, while the supply-demand mismatches in regulating services had a low impact on human well-being. This can be explained by the ES social demand questionnaire results, which showed that the level of social importance was higher for provisioning services than for regulating services at our site. In accordance with our results, we recommended several policies to promote ecological conservation and improve human well-being in the Manas River Basin, and these policies could also be applied in other MOD areas. (C) 2018 Published by Elsevier B.V."
2020-04-22,Keep,FALSE,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,,,,1,"N2, NO measurements, dissolved gasses",0,,FALSE,,Only land cover or habitat type as proxy,0,0,Climate,FALSE,,0,No,Space for time,Land use change,FALSE,,FALSE,FALSE,TRUE,TRUE,ECOLOGICAL ENGINEERING,2018,"Living shorelines are nature-based solutions to coastal erosion that can be constructed as salt marshes with fringing oyster reefs. Each of these habitats can decrease the potential for eutrophication through increased nitrogen (N) removal via denitrification. However, the development of N cycling over time has not been studied in living shorelines. This research measured denitrification rates in a chronosequence of living shorelines spanning 0-20 years in age in Bogue Sound, NC. Analyses were conducted seasonally from summer 2014 to spring 2015 along an elevation transect through the salt marsh, oyster reef, and adjacent sandflat at all sites. Gas fluxe (N-2 and O-2) from sediment core incubations were measured with a membrane inlet mass spectrometer (MIMS) to assess denitrification and sediment oxygen demand. Fluxes of dissolved nutrients and the greenhouse gas N2O were measured. Sediment properties, inundation frequency, oyster filtration rates, and marsh grass stem density were also quantified. There was no significant difference in denitrification rates among habitats. N removal consistently increased from the 0- to 7-year-old sites. Denitrification efficiency was always greater than 50% and positive N2O fluxes were negligible. Our results suggest that living shorelines increase net N removal within a relatively short time period following construction, without introducing deleterious greenhouse gas emissions. This demonstrates that living shorelines can play an important role in estuarine N cycling and management."
