assess_date,newcase,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,KT_Environmental_factors,Driver_Env,flag_otherEnv,OtherDriver_Env,KT_Scale,MultiScale,TimeTrends,Driver_Anthro,flag_otherAnthro,OtherDriver_Anthro
2020-04-18,FALSE,Keep,FALSE,R_2tKGcAmuLYLhLC6,LB,Different cutting regimes improve species and functional diversity of insect-pollinated plants in power-line clearings,,,the species are PLANTS not insects,0,"species richness, species evenness, species diversity, functional evenness, functional dispersion",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,1,"Other,Climate",FALSE,"radiation index, elevation, Productivity, Canopy density, initial Canopy density, Stems per m2, area of nearest potential habitat ",0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_ToXHCgm2RcnFxVT,TM,Divergent flows of avian-mediated ecosystem services across forest-matrix interfaces in human-modified landscapes,,,,0,"Carbon cycling,",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,1,Climate,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1FDZjlEE4eM0fsJ,CW,Diverse pollinator communities enhance plant reproductive success,,"It's not clear to me how they're intending fruit set and seed set (as EF or as proxy for ES), but I think here it's used more akin to EF whereas visitation rate is clearer proxy for pollination services ES. The x-var for visitation rate is time of day, but separated by ESP functional group (does flower visitation rate vary by time of day and functional group?). Checked community structure for Kremen framework question because does discuss functional complementarity of ESPs (different groups pollinate at different times of day). ""Scale"" addressed is activity over time of day (temporal scale), and flower height in plant (""spatial"" scale, in authors' words). Relationships are non-linear in some cases (e.g. mean seeds, and visitation rates).",,0,"Visitation rate,Seed set,Fruit set",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,1,Yes,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_XGmLUC8Zr2bY4mZ,TM,Diversity and invasion within a predator community: impacts on herbivore suppression,,,Looked at 3 spider species that predate on an orthoptera pest,0,Pest abundance,1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",1,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_26gxhxEXPK8xtep,NBD,Do landscape patterns reflect ecosystem service provision? - A comparison between protected and unprotected areas throughout the Lake Neusiedl region,,,,0,Broader habitat type,0,,FALSE,,,0,1,,FALSE,,0,No,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2BmMjKWoMUbWOAx,CK,Do riparian reserves support dung beetle biodiversity and ecosystem services in oil palm- dominated tropical landscapes?,,,,0,dung removal rate,1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3DpVGJZ0nGWNLi7,AK,Does Tree Species Composition Affect Productivity in a Tropical Planted Forest?,,"Didn't find plot level differences in productivity, but found that certain species are more productive than others.",Started out just looking at species composition and productivity but ended up finding that there were certain species (ESPs) that were more productive.,0,basal area,1,Other,FALSE,species composition,"Single species  [e.g. ESPs, single species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_72hVNdE3uC9KDa9,AIS,Early eclosion of overwintering cotton bollworm moths from warming temperatures accentuates yield loss in wheat,,,,0,crop yield,0,Other,FALSE,cotton bollworm pest,,0,1,Climate,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_3EEdwsrEF3Odhec,AK,Early eclosion of overwintering cotton bollworm moths from warming temperatures accentuates yield loss in wheat,time series analysis,,,0,wheat biomass,1,Other,FALSE,Eclosion time of pest,"Single species  [e.g. ESPs, single species]",0,1,Climate,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_en5BX7SvN0WYOd3,NBD,"Earthworm functional traits, landscape degradation and ecosystem services in the Brazilian Amazon deforestation arc",,,,0,"Earthworm physical properties,earthworm functional traits",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",0,1,,FALSE,,0,Yes,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_24NqG3lt1m459PS,AIS,Ecological consequences of invasive lake trout on river otters in Yellowstone National Park,,,,0,"prey diversity for otters, stable isotope analysis",1,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,TRUE,various trout and fish species including invasive,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_UX8SNdsGR0RtPcl,IS,Ecological correlates of risk and incidence of West Nile virus in the United States,,,,0,west nile virus incidence in humans,1,Service Provider (Q17),TRUE,bird diversity,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,1,Yes,No,Other,FALSE,human population density
2020-04-18,FALSE,Keep,FALSE,R_WDMsvRHrmN0LGP7,GV,Ecological erosion of an Afrotropical forest and potential consequences for tree recruitment and forest biomass,,"This study measured many things, but the only one that was clearly related to services was seed dispersal distance. They then loosely tied exploitation into carbon storage via forest structure change but didn't really measure the proper links to include that here.",,1,seed dispersal distance,0,,FALSE,,,0,0,,FALSE,,0,No,No,"Exploitation (hunting, fishing)",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_SBqMIEYkxG4gJ45,GV,Ecological interactions shape the distribution of a cultural ecosystem service: Argali sheep (Ovis ammon) in the Gobi-Steppe of Mongolia,Distribution of a sheep species (which is cultural services as tourist attraction).,,Presence of sheep (as the ESP) dependent on land cover and habitat type as predictors/drivers.,0,presence of Argali sheep,0,,FALSE,,"Single species  [e.g. ESPs, single species],Only land cover or habitat type as proxy",0,1,Other,FALSE,"Availability of water sources, amount of rugged terrain",0,No,No,Other,FALSE,Proximity to roads
2020-04-18,FALSE,Keep,FALSE,R_1nYKu5l6LVxgmgt,LD,"Ecosystem change assessment in the Three-river Headwater Region, China: Patterns, causes, and implications"," The three-rivers headwater region (TRHR) is a nature reserve located in the hinterland of the Qinghai–Tibet Plateau, an impor- tant source of fresh water resources in China and Asia","Positive relationship between streamwater flow and rainfall. The runoff coefficient, an indicator of water yield, so maybe not in the right place. ","These ecosystem types Forest 1187.0 Shrub 17882.3 Grassland 264859.2 Wetland/water-body 35589.7 Farmland 2113.0 Urban 442.0 Desert 62519.2 Glacier and snow. These indicators: Area of each ecosystem type, transfer area between different ecosystem types Fractional Vegetation Cover (FVC) Flow in spring flood, summer flood and dry seasons, runoff coefficient, surface water and groundwater resources, the ratio of flow in dry season to annual flow Soil retention amount and sand fixation amount Net primary productivity (NPP) -- also species habitat area but that is for conservation not ES ",0,"carbon sequestration,streamwater flow,groundwater quantity,social organic matter",0,,FALSE,,Only land cover or habitat type as proxy,0,1,"Other,Climate",FALSE,"precipitation, temperature, rainfall ",0,No,Yes,Management Practices,TRUE,"livestock reduction, ecological rehabilitation "
2020-04-18,FALSE,Keep,FALSE,R_1QzHkBIGX05T911,CK,"Ecosystem engineering by mussels supports biodiversity and water clarity in a heavily polluted lake in Dhaka, Bangladesh",,,,0,"macro invertebrate rayon richness and diversity,clearance rate, water quality index",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3RwkWcmDMsLvnsY,LB,Ecosystem multifunctionality is highly related to the shelterbelt structure and plant species diversity in mixed shelterbelts of eastern China,,,"one species is focused on at each site, but each site features a different species",0,"C fixation and O2 releasing,water conservation,soil conservation function, Nutrient transformation and cycling,windbreak function,Plant diversity maintenance",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_2SHXlFRl1HFN1e0,JL,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,,"The authors state that soil moisture retention and soil temperature both reflect the ability to support gardening and ornamental plants in urban environments, so I listed these as cultural services. Soil C and CO2 flux are clearly linked to carbon regulation. I put all of the other response metrics into soil formation since I didn't see any indication to put them elsewhere.  Direction of relationships were left blank as the driver was categorical (effects were significant, but not directional in nature).","I debated whether earthworms could be considered an ESP, but the focus here is on how urban land cover effects earthworms, not on how earth worms provide key ES's... I suppose I see earthworms as one of many proxies for soil EF/ES rather than an ESP here.",1,"total soil C, CO2 flux,soil pH, soil bulk density, soil organic matter,  soil microbial biomass carbon, soil water stable aggregates, earthworm abundance, % litter mass remaining,gravimetric soil water, soil temprature",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,TRUE,Land use change=Urban land cover type (mulch/lawn/gravel/undeveloped field reference)
2020-04-18,FALSE,Keep,TRUE,R_2usOSIFtbGN3zNf,TK,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,,,,1,"soil carbon, carbon fluxes,earthworm density, decomposition rate",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_RlCDrcf5G0L2329,AIS,Ecosystem service bundles along the urban-rural gradient: Insights for landscape planning and management,,,,0,"No2 dry deposition velocity, NO2 concentration levels,carbon sequestration, carbon emissions,erosion control capacity, soil loss potential,crop production, livestock production, population density,recreational potential, recreational demand",0,,FALSE,,,0,0,,FALSE,,1,Yes,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_31tTNKf5fCd7D5Y,CK,Ecosystem services are lost when facilitation between two ecosystem engineers is compromised by oil,,,,1,"Oyster habitat,Oyster size",0,,FALSE,,,0,0,,FALSE,,0,No,No,"Exploitation (hunting, fishing)",TRUE,Note: human exploitation driver is oil exploitation
2020-04-18,FALSE,Keep,FALSE,R_PUspG8Ujq8cJlMB,JL,"Ecosystem services assessment of the urban forests of Addis Ababa, Ethiopia",,,,0,"Shanon-weiner floristic diversity,total carbon storage,surface erosion %, rill erosion %, pre-rill erosion %",0,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,1,Other,FALSE,"slope, aspect, elevation",0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2uxMDIHpJxxWvSC,NBD,Ecosystem services of collectively managed urban gardens: Exploring factors affecting synergies and trade-offs at the site level,,,,0,"ecologically effective area,proportion of site area cultivated for food,habitat assessment score,volunteer input and community events",0,,FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_pyoNX1rFMX9B4k1,TM,Ecosystem services returned through seagrass restoration,,,,0,Carbon storage,1,,FALSE,,"Single species  [e.g. ESPs, single species]",0,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1DU8YpIS9LJQw3D,AK,Effects of between-site variation in soil microbial communities and plant-soil feedbacks on the productivity and composition of plant communities,,"can discuss the feedbacks with partner later on, wasn't sure how to qualify plant-soil feedbacks",,0,"plant community composition,plant productivity,fungal abundance",0,Other,FALSE,plant-soil feedbacks,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_SUearin0saoapS9,CK,Effects of coastal development on nearshore estuarine nekton communities,,,,0,"Structural benthic habitat,Fish Community Index (FCI)",0,,FALSE,,,1,0,,FALSE,,0,No,No,"Management Practices,Land use change,Management Practices",FALSE,
2020-04-18,FALSE,Keep,TRUE,R_YXKEu4Gaa1KX3oJ,JL,Effects of coastal development on nearshore estuarine nekton communities,"They sampled at two times per replicate, but these occurred within a 2 month period and were averaged (temporal dynamics not a focus)",,,0,"fish community index (FCI),nekton abundance",0,,FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,Yes,No,"Land use change,Management Practices",TRUE,"Land use change=% Developed land, Management practice=Shoreline condition (bulkhead;riprap;natural)"
2020-04-18,FALSE,Keep,FALSE,R_OvCFrp97r8Hposx,TK,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,,,,0,colony foraging radius,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,No,Land use change,FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_26hhXZOzq4brDdp,AK,Effects of land-use change on wetland ecosystem services: A case study in the Donana marshes (SW Spain),land cover changes over ~90 year period + social perceptions,"Didn't actually MEASURE services, but had expert panel weigh in on whether ES were improving or not based on land use change.",,1,"habitat,pollination,soil fertility,flood buffering,aquaculture and salt production,livestock and agriculture,medicinal plants,aesthetic value",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_RP0TqDs7gK75AMV,CW,Effects of Morella faya tree invasion on aboveground carbon storage in Hawaii,Uses LiDAR data to model carbon sequestration in invaded areas. Carbon stored is allometrically determined.,"Study creates wall-to-wall map of estimated aboveground biomass (authors call carbon sequestration) on a precipitation gradients, spanning three ecotypes, and consider 3D canopy height (community structure) in invaded and uninvaded areas.",ESP = nitrogen-fixing invasive tree (ask whether invader has positive effect on carbon sequestration),0,Aboveground biomass,1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",1,1,Climate,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2pMM6OVFDfUEU5m,SDJ,Emergy-based evaluation of pen-urban ecosystem services,"a systems approach to evaluating 9 different ESs in Tawain's urbanizing ecosystems (forest, riparian wetlands, paddy rice fields, crop land, orchards, range farm, fallow, aquaculture, upstream and downstream). They used Emergy","All of the ES's had units of Solar Emergy (sej/yr) and were not discussed as proxies. They were listed as ES's in all tables. All were calculations based on land cover. No directionality to the driver because they were assessed as a system, not individually",They used land cover but then used Emergy calculations with that. So it's not quite a direct proxy,1,"forest, upstream,forest, riparian wetland, downstream,forest, crop land, orchard, fallow, riparian wetland, crop land,paddy rice field, crop land, orchard, range farm, aquaculture,forest, riparian wetland, crop land, orchard, range farm, aquaculture, upstream downstream",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,"Land use change,Population growth",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2BqwFfxEDQ05vo0,SDJ,Enhancing Soil Organic Matter as a Route to the Ecological Intensification of European Arable Systems,used soil organic carbon as a proxy for SOM to see if increasing it led to just as much crop yield as when you add fertilizer. Also looked at pests,"soil organic carbon was stated to be a proxy for SOM. They did not alter SOC, they found fields that had high or low SOC due to management history and then they altered fertilizers (experimentally)","I include ESPs for the aphid portion of this study. They measured 3 different aphids as wheat pests in each plot. So the aphids were not service providers, but a ESP that influenced service provision (food)",0,"aphid days,grain weight (tonnes per hectare per plot), tiller mass, ear mass, aboveground biomass",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_31WydZ14DUuPl2O,AK,Environmental Conservation and Social Benefits of Charcoal Production in Mozambique,participatory process informed Bayesian Belief Network,This paper was confusing...The response variables I listed were also drivers of change in well-being,,1,"livestock owned, farmland,charcoal production",0,,FALSE,,,0,0,,FALSE,,0,No,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_AFgyKn3Ie5am7v3,AK,Environmental context and magnitude of disturbance influence trait-mediated community responses to wastewater in streams,,,,0,invertebrate community,0,,FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,"Land use change,Other",FALSE,"Wastewater,pollution,water quality"
2020-04-18,FALSE,Keep,FALSE,R_3ENlsKCYcpReEQq,CW,"Evaluating carbon storage, timber harvest, and habitat possibilities for a Western Cascades (USA) forest landscape","Used LandCarb model (Harmon 2012 [Harmon is one of the co-authors in current paper) to simulate forest vegetation and growth, timber harvest, and carbon dynamic and stores from different mgmt scenarios; use habitat capability index (HCI) models for each focal bird species (and use empirical from 2 published studies to parameterize HCI models); validate models with empirical (published) data","Carbon response variables (Mg C per ha) modeled for ecosystem level and forest sector, with timber harvest interval as the predictor (the longer the interval time, the more carbon stored so checked positive direction); found evidence of compound effects of forest structure on different ESPs so checked feedbacks detected; there's lots in this paper","Looked at forest structure and age effects on habitat capability indices for multiple bird, and also trade-offs between increasing habitat for one ESP and effects on habitat availability for other ESPs",0,"Habitat capability index,Mg C per ha",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1Kr0DWHqKe0fkiX,CK,Evaluating changes in marine communities that provide ecosystem services through comparative assessments of community indicators,,,,0,Proportion of non-declining exploited species of fish,0,Other,FALSE,,,1,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,TRUE,Keep,FALSE,R_10JCEQrvNM6VbWH,KCG,Evaluating management strategies to optimise coral reef ecosystem services,,,,0,"coral cover, fleshy algal cover, trophic level of fish community, herbivore fish biomass,fish yield, marine trophic index, total value of catch,dive tourism, total fish biomass, fish functional group biodiversity, sea turtle and shark biomass",0,,FALSE,,,1,0,,FALSE,,0,No,Yes,"Management Practices,Exploitation (hunting, fishing)",FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_3s1wnnG0s4XeT5H,GV,Evaluating the eco-environment benefit of land reclamation in the dump of an opencast coal mine,,"Looked at overall benefit/value ($) over time given land use change, did not look specifically at each service individually.",Only calculated services from land cover type.,1,"biodiversity protection,Gas regulation,Climate regulation,Water supply,Soil formation and retention, waste treatment,Food,Raw material,Recreation and culture",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_2ZOG3Rj49wd8u7V,AIS,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,,,they measure a few tree species,0,sap flow,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,Climate,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_1INs5d4lozmezrt,AK,Evaluating the effectiveness of urban trees to mitigate storm water runoff via transpiration and stemflow,,,Interested in which species are best at providing services in urban area,0,"rates of water uptake,stemflow and  throughfall",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,1,"Other,Climate",FALSE,solar radiation,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3esPgdspKhK6aom,LB,Evaluating the relative influence on population health of domestic gardens and green space along a rural-urban gradient,,,,0,health deprivation,0,,FALSE,,Only land cover or habitat type as proxy,1,0,,FALSE,,0,No,No,Land use change,FALSE,
2020-04-18,TRUE,Keep,FALSE,R_31vpwKIjDaWZd1S,KCG,"Evaluation of salt marsh restoration by means of self-regulating tidal gate - Avon estuary, South Devon, UK",,,,0,"Plant species composition, seed deposition,water discharge, water depth, ,number over tides, total hours tidal submergence, average rate of falling tide, maximum continuous period of tidal submergence",0,,FALSE,,,1,0,,FALSE,,0,No,Yes,"Land use change,Management Practices",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_33wdvswusYd68LW,CK,Evidence of sustainable intensification among British farms,,,,1,"CO2 emissions,Ammonia and nitrate loss,Agricultural production,Biodiversity",0,,FALSE,,,0,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3dYSTs9eOHcRska,CK,Experimental rewilding enhances grassland functional composition and pollinator habitat use,,,,0,"Pollinator habitat use, insect pollinated plants,Plant community composition",0,Other,FALSE,,,1,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,TRUE,R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),"For the study, they used several dozen types of indicators, for which all data were pulled from the literature (no original data collection)","Note that for the ES/Drivers table - they did compile all of the variables listed, however, relationships with drivers were NOT done on independent variables. Rather, they were lumped into single indices for regulating services, provisioning services, cultural services and biodiversity loss, which is why many of the rows share the same noted responses to drivers.",Linked aggregate index of cultural services to biodiversity loss (note biodiversity loss was explored as both a response AND a driver; i.e. mediator of effects),0,"biodiversity loss,Loss of Co2 from forest fires,water supply for human consumption, water supply for industry, reservoir volume, water flow,volumes of wastewater generated and treated, nitrate/nitrite/phosphorous/BOD5/O2 concentrations in water,number of people affected by floods,total hydropower production,fish harvesting, fish aquaculture,sand/gravel companies and production,number of species 'in danger',number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",0,Service Provider (Q17),FALSE,,"Across species  [e.g. community structure, diversity]",1,1,Other,FALSE,Aggregate 'pressure' index incorporating precipitation/temp/floods AND human drivers that are marked alongside this 'other' environmental driver (see Q12),0,No,Yes,"Land use change,Management Practices,Exploitation (hunting, fishing),Other",FALSE,Aggregate 'driver' index incorporating population/investment in water treatment infrastructure/other demographics (separate index from 'pressure')
2020-04-18,FALSE,Keep,TRUE,R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),,,,1,"area burned by fire,peowater for individuals, water for consumption,nitrate conc., nitrite conc., phosphorus conc., BOD, O2 conc.,people affected by floods,hydropower,seafood yields,speciesin danger category,visitors to national reserves/parks",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3fOUtJ3cGDGpiSS,LB,Factors influencing early secondary succession and ecosystem carbon stocks in Brazilian Atlantic Forest,,,,0,"tree biomass, total carbon stocks, aboveground carbon pool, forest floor carbon pool, soil carbon pool ",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,Other,FALSE,soil type,0,Yes,No,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_29v55RDeGcg3YVt,GV,Farm and landscape factors interact to affect the supply of pollination services,"Abundance, diversity, and visitation to blueberry flowers to measure pollination services.",,Land cover and habitat type as predictor of multiple ESP species,0,"Abundance and diversity of native bees, blueberry flower visitation",1,Service Provider (Q17),FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,1,Yes,No,Management Practices,FALSE,
2020-04-18,FALSE,Maybe,FALSE,R_1qV3JvuSWim2iuY,IS,Fine-scale environmental heterogeneities of tidal creeks affect distribution of crab burrows in a Chinese salt marsh,monitored distribution of crab burrows across microtopographic locations,almost included at q3 with the thinking that abundance of crab burrows was not enough but they mentioned in the intro that crabs that burrow are thought to be ecosystem engineers that play a key role in energy and matter transfer,two crab species mentioned in methods,0,"frequency of burrows, burrow density, burrow opening diameter,",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,Other,FALSE,"four microhabitats (bottom, slope, edge and flat) ",0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_POqxCxjOBvWjOOB,LB,"Fire, leaf harvest, and abiotic factors drive demography of an ecologically and culturally important understory plant",,,,0,"Vegetative production,size",1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",0,1,Other,FALSE,fire,0,No,Yes,"Management Practices,Exploitation (hunting, fishing)",FALSE,
2020-04-18,FALSE,Keep,TRUE,R_bjE8odaSunaTtip,JL,Fishing impacts on the marine inorganic carbon cycle,,,"while data from one site focused on herrings, data from another site used fish 'community biomass', which I designated as 'across species'",0,carbonate production,1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species],Across species  [e.g. community structure, diversity]",0,0,,FALSE,,0,No,Yes,"Exploitation (hunting, fishing)",FALSE,
2020-04-18,FALSE,Keep,TRUE,R_3PYngi4JcjPHoUl,TK,Fishing impacts on the marine inorganic carbon cycle,,,,0,carbonate production,1,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",0,0,,FALSE,,0,No,No,"Exploitation (hunting, fishing)",FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2UWr10MI8FD9y2i,AIS,"Five Decades of Wetland Soil Development of a Constructed Tidal Salt Marsh, North Carolina, USA",comparison between constructed and natural marshes,,,0,"Organic Carbon,Nitrogen, Phosphorous,Soil density",1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",1,0,,FALSE,,0,No,Yes,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1FDlUAnxhnlvK0S,TK,Flattening of Caribbean coral reefs: region-wide declines in architectural complexity,"Kind of a meta-analysis, but does some modeling on top of that",,,0,rugosity of reefs,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",1,1,,FALSE,,0,No,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_1QgSERqyeztMogb,IS,Flood Water Hydrochemistry Patterns Suggest Floodplain Sink Function for Dissolved Solids from the Songkhram Monsoon River (Thailand),,,,0,"dissolved solids, nutrients",0,,FALSE,,,0,1,Other,FALSE,"floodplain vs. river, longitudinal river length",0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3sieTn2lyDXZibv,NBD,Floral abundance and richness drive beneficial arthropod conservation and biological control on golf courses,"modified plots, made observations about them",,,0,"larval dissappearance rates of pests,biodiversity",1,,FALSE,,"Across species  [e.g. community structure, diversity],Among species [e.g., species interactions]",1,1,,FALSE,,0,No,Yes,Land use change,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3UUKU2oLSLgbQ7D,TM,Forest Fire Severity Affects Host Plant Quality and Insect Herbivore Damage,Used natural variation in burned areas to test the effect of fire on plant quality and insect damage,,,1,Plant quality,0,,FALSE,,,0,0,Other,FALSE,Burn regime,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_2aWvKeu2mLdTrPs,GV,Forest fragments modulate the provision of multiple ecosystem services,,,,1,"Percent carbon in soil by weight,Soil phosphorus saturation,proportion of buried cotton fabric decomposed, proportion of buried leaf litter decomposed, percent nitrogen in soil by weight,Aphids per plant, proportion of leaves damaged by insects,Soya bean yield",0,Other,FALSE,Adjacent forest fragment size and isolation,,0,0,,FALSE,,0,No,No,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3hxA8So00kGLUsN,AIS,From the stand scale to the landscape scale: predicting the spatial patterns of forest regeneration after disturbance,,,,0,"conifer seedling abundance, fire regeneration after fire",0,,FALSE,,,1,1,"Other,Climate,Extreme Events",FALSE,"precipitation, snow water equivalent, evapotranspiration, slope, aspect, burn severity, time postfire",1,Yes,Yes,,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_3HUOPNUqbNDRseR,IS,Fruit Supplementation Affects Birds but not Arthropod Predation by Birds in Costa Rican Agroforestry Systems,,,"looked at all bird species and mostly focused on richness and diversity - however, their experiment with exclosures didn't manipulate bird species richness or evenness effectively to see if these specific components have an effect on the ES arthropod removal",0,"arthropod removal by birds, bird species richness, bird species density, bird abundance",1,,FALSE,,"Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,Management Practices,FALSE,
2020-04-18,FALSE,Keep,FALSE,R_8Br3VhEmjTPw0md,SDJ,Functional diversity in cover crop polycultures increases multifunctionality of an agricultural system,"mono- and poly-cultures of cover crops (1-8 species) used. 5 ecosystem services measured. Assessed richness, diversity, and traits with multifunctionality",,They assigned the polycultures based on specific functional traits of the cover crops which means this paper is addressing Multiple ESP species. It quantified multifunctionality based on diversity/richness so that makes it also Across Species,0,"nitrogen retention, above ground biomass, inorganic N supply,weed suppression,corn yield ",0,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",1,0,,FALSE,,0,No,No,Management Practices,FALSE,
