assess_date,doublerev,ResponseId,Init,Title,id,answer,abbr,exclude,FirstAuthor,PublicationYear,SourcePublication,Abstract
2020-05-27,FALSE,R_1cSWfVmX4Lq0M1H,NBD,Living shorelines enhance nitrogen removal capacity over time,Q4,"Terrestrial,Marine/Off-shore,Coastal",Ecosystem,Keep,Onorevole,2018,ECOLOGICAL ENGINEERING,"Living shorelines are nature-based solutions to coastal erosion that can be constructed as salt marshes with fringing oyster reefs. Each of these habitats can decrease the potential for eutrophication through increased nitrogen (N) removal via denitrification. However, the development of N cycling over time has not been studied in living shorelines. This research measured denitrification rates in a chronosequence of living shorelines spanning 0-20 years in age in Bogue Sound, NC. Analyses were conducted seasonally from summer 2014 to spring 2015 along an elevation transect through the salt marsh, oyster reef, and adjacent sandflat at all sites. Gas fluxe (N-2 and O-2) from sediment core incubations were measured with a membrane inlet mass spectrometer (MIMS) to assess denitrification and sediment oxygen demand. Fluxes of dissolved nutrients and the greenhouse gas N2O were measured. Sediment properties, inundation frequency, oyster filtration rates, and marsh grass stem density were also quantified. There was no significant difference in denitrification rates among habitats. N removal consistently increased from the 0- to 7-year-old sites. Denitrification efficiency was always greater than 50% and positive N2O fluxes were negligible. Our results suggest that living shorelines increase net N removal within a relatively short time period following construction, without introducing deleterious greenhouse gas emissions. This demonstrates that living shorelines can play an important role in estuarine N cycling and management."
2020-05-27,FALSE,R_1hQmXbqgKN254HD,TM,"LOCAL AND SCIENTIFIC ECOLOGICAL KNOWLEDGE POTENTIAL AS A SOURCE OF INFORMATION IN A PERIURBAN RIVER, MEXICO CITY, MEXICO",Q4,"Urban,Freshwater",Ecosystem,Keep,Caro-Borrero,2017,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,"Rivers in large cities face management problems that could be addressed through the integration of scientific and local ecological knowledge. The objective of this article is to emphasize the importance of different sources of knowledge in management alternatives for periurban watersheds. Specifically, this is done through (a) use of oral sources and archives to document the historic relationship between local residents and their natural resources, and (b) technical evaluation of the quantity and quality of water in the sub-basin through the time. We analyzed, through the 19 unstructured interviews, local residents' knowledge related to water quantity and quality. Additionally, we analyzed historical river flow data and water quality reports. The results show that the relationship between the local inhabitants and the river has been governed by public policies of both exploitation and conservation. For the last century, the river was used as the main source of electric power for local industry, the collapse of which, led to the decline of the importance of the river in the perception of the locals. Analysis of historical river flow data reveals a slight decrease in flow despite a trend of somewhat lower precipitation. This discrepancy may be due to hydraulic infrastructure construction and uncontrolled extraction. We conclude that the integration of two kinds of knowledge present a great opportunity to test a monitoring system that incorporates the environmental features that were more accurately described by the local residents: water quantity and forest land use."
2020-05-27,TRUE,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q4,"Freshwater,Other",Ecosystem,Keep,Angeler,2017,ECOLOGY AND SOCIETY,"Management actions often need to be taken in the absence of ecological information to mitigate the impact of pressing environmental problems. Managers counteracted the detrimental effects of cultural acidification on aquatic ecosystems during the industrial era using liming to salvage biodiversity and ecosystem services. However, historical contingencies, i.e., whether lakes were naturally acidic or degraded because of acidification, were largely unknown and therefore not accounted for in management. It is uncertain whether liming outcomes had a potentially detrimental effect on naturally acidic lakes. Evidence from paleolimnological reconstructions allowed us to analyze community structure in limed acidified and naturally acidic lakes, and acidified and circumneutral references. We analyzed community structure of phytoplankton, zooplankton, macroinvertebrates (littoral, sublittoral, profundal), and fish between 2000 and 2004. Naturally acidic limed lakes formed communities that were not representative of the other lake types. The occurrence of fish species relevant for ecosystem service provisioning (fisheries potential) in naturally acidic limed lakes were confounded by biogeographical factors. In addition, sustained changes in water quality were conducive to harmful algal blooms. This highlights a pathological outcome of liming lakes when their naturally acidic conditions are not accounted for. Because liming is an important social-ecological system, sustained ecological change of lakes might incur undesired costs for societies in the long term."
2020-05-27,TRUE,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q4_7_TEXT,Lake,EcosystemNotes,Keep,Angeler,2017,ECOLOGY AND SOCIETY,"Management actions often need to be taken in the absence of ecological information to mitigate the impact of pressing environmental problems. Managers counteracted the detrimental effects of cultural acidification on aquatic ecosystems during the industrial era using liming to salvage biodiversity and ecosystem services. However, historical contingencies, i.e., whether lakes were naturally acidic or degraded because of acidification, were largely unknown and therefore not accounted for in management. It is uncertain whether liming outcomes had a potentially detrimental effect on naturally acidic lakes. Evidence from paleolimnological reconstructions allowed us to analyze community structure in limed acidified and naturally acidic lakes, and acidified and circumneutral references. We analyzed community structure of phytoplankton, zooplankton, macroinvertebrates (littoral, sublittoral, profundal), and fish between 2000 and 2004. Naturally acidic limed lakes formed communities that were not representative of the other lake types. The occurrence of fish species relevant for ecosystem service provisioning (fisheries potential) in naturally acidic limed lakes were confounded by biogeographical factors. In addition, sustained changes in water quality were conducive to harmful algal blooms. This highlights a pathological outcome of liming lakes when their naturally acidic conditions are not accounted for. Because liming is an important social-ecological system, sustained ecological change of lakes might incur undesired costs for societies in the long term."
2020-05-27,TRUE,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q4,Freshwater,Ecosystem,Maybe,Angeler,2017,ECOLOGY AND SOCIETY,"Management actions often need to be taken in the absence of ecological information to mitigate the impact of pressing environmental problems. Managers counteracted the detrimental effects of cultural acidification on aquatic ecosystems during the industrial era using liming to salvage biodiversity and ecosystem services. However, historical contingencies, i.e., whether lakes were naturally acidic or degraded because of acidification, were largely unknown and therefore not accounted for in management. It is uncertain whether liming outcomes had a potentially detrimental effect on naturally acidic lakes. Evidence from paleolimnological reconstructions allowed us to analyze community structure in limed acidified and naturally acidic lakes, and acidified and circumneutral references. We analyzed community structure of phytoplankton, zooplankton, macroinvertebrates (littoral, sublittoral, profundal), and fish between 2000 and 2004. Naturally acidic limed lakes formed communities that were not representative of the other lake types. The occurrence of fish species relevant for ecosystem service provisioning (fisheries potential) in naturally acidic limed lakes were confounded by biogeographical factors. In addition, sustained changes in water quality were conducive to harmful algal blooms. This highlights a pathological outcome of liming lakes when their naturally acidic conditions are not accounted for. Because liming is an important social-ecological system, sustained ecological change of lakes might incur undesired costs for societies in the long term."
2020-05-27,FALSE,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,Q4,Coastal,Ecosystem,Keep,Thiault,2018,CONSERVATION BIOLOGY,"An overarching challenge of natural resource management and biodiversity conservation is that relationships between people and nature are difficult to integrate into tools that can effectively guide decision making. Social-ecological vulnerability offers a valuable framework for identifying and understanding important social-ecological linkages, and the implications of dependencies and other feedback loops in the system. Unfortunately, its implementation at local scales has hitherto been limited due at least in part to the lack of operational tools for spatial representation of social-ecological vulnerability. We developed a method to map social-ecological vulnerability based on information on human-nature dependencies and ecosystem services at local scales. We applied our method to the small-scale fishery of Moorea, French Polynesia, by combining spatially explicit indicators of exposure, sensitivity, and adaptive capacity of both the resource (i.e., vulnerability of reef fish assemblages to fishing) and resource users (i.e., vulnerability of fishing households to the loss of fishing opportunity). Our results revealed that both social and ecological vulnerabilities varied considerably through space and highlighted areas where sources of vulnerability were high for both social and ecological subsystems (i.e., social-ecological vulnerability hotspots) and thus of high priority for management intervention. Our approach can be used to inform decisions about where biodiversity conservation strategies are likely to be more effective and how social impacts from policy decisions can be minimized. It provides a new perspective on human-nature linkages that can help guide sustainability management at local scales; delivers insights distinct from those provided by emphasis on a single vulnerability component (e.g., exposure); and demonstrates the feasibility and value of operationalizing the social-ecological vulnerability framework for policy, planning, and participatory management decisions."
2020-05-27,FALSE,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",Q4,"Terrestrial,Agricultural/Rural,Freshwater",Ecosystem,Keep,Zhao,2018,ECOLOGICAL ECONOMICS,"Managing multiple ecosystem services (ES) is a pressing field in sustainability research. ES bundles (ESBs), which closely link ES trade-offs and synergies, provide a comprehensive approach to exploring the relationship between natural ecosystems and human well-being. In this study, we quantified eight ES in terms of provisioning, regulating and cultural services using geographical data and other available information (both ecological and social) in the Pearl River Delta, China. We identified ESBs based on IC-means clustering and redundancy analysis. The results showed that spatial patterns of each ES were quite heterogeneous at watershed level. Provisioning services were mainly distributed in watersheds with high proportion of cultivated land and waterbody. Remote forest areas provided high regulating services. Moreover, densely populated urban areas provide high cultural services. Five ESBs were detected ranging from 2941 to 16,249 km(2). According to the Pearson correlations and the Root Mean Squared Error (RMSE), we detected the trade-offs between provisioning and cultural services, and between regulating and cultural services, and synergies happened within regulating services. Intensive land-use and management in urban areas contributed to ES trade-offs. These results provide deeper understanding of the relationship between ES and land-use type at watershed level and detailed guidelines for ecosystem management."
2020-05-27,FALSE,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),Q4,Terrestrial,Ecosystem,Keep,Beier,2015,ECOLOGICAL APPLICATIONS,"In this study, by coupling long-term ecological data with empirical proxies of societal demand for benefits, we measured the capacity of forest watersheds to provide ecosystem services over variable time periods, to different beneficiaries, and in response to discrete perturbations and drivers of change. We revisited one of the earliest ecosystem experiments in North America: the 1963 de-vegetation of a forested catchment at Hubbard Brook Experimental Forest in New Hampshire, USA. Potential benefits of the regulation of water flow, water quality, greenhouse gases, and forest growth were compared between experimental (WS 2) and reference (WS 6) watersheds over a 30-year period. Both watersheds exhibited similarly high capacity for flow regulation, in part because functional loads remained low (i.e., few major storm events) during the de-vegetation period. Drought mitigation capacity, or the maintenance of flows sufficient to satisfy municipal water consumption, was higher in WS 2 due to reduced evapotranspiration associated with loss of plant cover. We also assessed watershed capacity to regulate flows to satisfy different beneficiaries, including hypothetical flood averse and drought averse types. Capacity to regulate water quality was severely degraded during de-vegetation, as nitrate concentrations exceeded drinking water standards on 40% of measurement days. Once forest regeneration began, WS 2 rapidly recovered the capacity to provide safe drinking water, and subsequently mitigated the eutrophication potential of rainwater at a marginally higher level than WS 6. We estimated this additional pollution removal benefit would have to accrue for approximately 65-70 years to offset the net eutrophication cost incurred during forest removal. Overall, our results affirmed the critical role of forest vegetation in water regulation, but also indicated trade-offs associated with forest removal and recovery that partially depend on larger-scale exogenous changes in climate forcing and pollution inputs. We also provide a starting point for integrating long-term ecological research and modeling data into ecosystem services science."
2020-05-27,FALSE,R_10wqdzUR7cNlcKG,CW,"Partitioning spatial, environmental, and community drivers of ecosystem functioning",Q4,Freshwater,Ecosystem,Keep,Truchy,2019,LANDSCAPE ECOLOGY,"Context Community composition, environmental variation, and spatial structuring can influence ecosystem functioning, and ecosystem service delivery. While the role of space in regulating ecosystem functioning is well recognised in theory, it is rarely considered explicitly in empirical studies. Objectives We evaluated the role of spatial structuring within and between regions in explaining the functioning of 36 reference and human-impacted streams. Methods We gathered information on regional and local environmental variables, communities (taxonomy and traits), and used variance partitioning analysis to explain seven indicators of ecosystem functioning. Results Variation in functional indicators was explained not only by environmental variables and community composition, but also by geographic position, with sometimes high joint variation among the explanatory factors. This suggests spatial structuring in ecosystem functioning beyond that attributable to species sorting along environmental gradients. Spatial structuring at the within-region scale potentially arose from movements of species and materials among habitat patches. Spatial structuring at the between-region scale was more pervasive, occurring both in analyses of individual ecosystem processes and of the full functional matrix, and is likely to partly reflect phenotypic variation in the traits of functionally important species. Characterising communities by their traits rather than taxonomy did not increase the total variation explained, but did allow for a better discrimination of the role of space. Conclusions These results demonstrate the value of accounting for the role of spatial structuring to increase explanatory power in studies of ecosystem processes, and underpin more robust management of the ecosystem services supported by those processes."
2020-05-27,FALSE,R_1OkkByuhMddu0Wk,AK,Pattern and scale in latitude-production relationships for freshwater fishes,Q4,Freshwater,Ecosystem,Keep,Rypel,2017,ECOSPHERE,"Empirically understanding spatial variation in secondary production rates is central to ecology. Yet for most taxa, such patterns are rarely examined, especially at different levels of ecological organization (e.g., species-vs. community-level patterns). We compiled data on biomass, production, and P/B rates of freshwater fish communities and species across latitudes and contrast patterns observed at the community level with those observed for species. At the community level, and at two distinct spatial scales (global vs. continental-North American), negative or neutral relationships were apparent between biomass, production, and P/B with latitude; however, there was substantial scatter in these data. Yet at the species level in North America, production was often closely linked to latitude, but in the opposite direction: Many species showed improved production with latitude. Latitudinal increases in species-level production rates were strongest for cool-and cold-water species, and species rarely showed the opposite trend. Species-level increases in production with latitude strengthened when production rates were normalized by the thermal opportunity for production, suggesting potential adaptations of individuals and populations to shorter growing seasons (i.e., ""countergradient"" production) at high latitudes. At the global scale, there were apparent unimodal relationships between community fish production measures and species richness; however, these patterns became linearized or non-significant at the continental scale. Decreased interspecific competition at northern latitudes combined with genetic adaptations (e.g., countergradient growth) could explain a tendency for increased species production in northern populations, while total community production remains reduced. Latitude has contrasting effects on fish production at different spatial scales and levels of biological organization. Thus while freshwater fish communities are somewhat more productive and diverse at lower latitudes, species production in northern populations is often surprisingly high."
2020-05-27,TRUE,R_1lgYZP51UsQNRdq,JL,Performance of salmon fishery portfolios across western North America,Q4,"Freshwater,Other",Ecosystem,Keep,Griffiths,2014,JOURNAL OF APPLIED ECOLOGY,"<list list-type=""1"" id=""jpe12341-list-0001""> Quantifying the variability in the delivery of ecosystem services across the landscape can be used to set appropriate management targets, evaluate resilience and target conservation efforts. Ecosystem functions and services may exhibit portfolio-type dynamics, whereby diversity within lower levels promotes stability at more aggregated levels. Portfolio theory provides a framework to characterize the relative performance among ecosystems and the processes that drive differences in performance. We assessed Pacific salmon Oncorhynchus spp. portfolio performance across their native latitudinal range focusing on the reliability of salmon returns as a metric with which to assess the function of salmon ecosystems and their services to humans. We used the Sharpe ratio (e.g. the size of the total salmon return to the portfolio relative to its variability (risk)) to evaluate the performance of Chinook and sockeye salmon portfolios across the west coast of North America. We evaluated the effects on portfolio performance from the variance of and covariance among salmon returns within each portfolio, and the association between portfolio performance and watershed attributes. We found a positive latitudinal trend in the risk-adjusted performance of Chinook and sockeye salmon portfolios that also correlated negatively with anthropogenic impact on watersheds (e.g. dams and land-use change). High-latitude Chinook salmon portfolios were on average 25 times more reliable, and their portfolio risk was mainly due to low variance in the individual assets. Sockeye salmon portfolios were also more reliable at higher latitudes, but sources of risk varied among the highest performing portfolios.Synthesis and applications. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change."
2020-05-27,TRUE,R_1lgYZP51UsQNRdq,JL,Performance of salmon fishery portfolios across western North America,Q4_7_TEXT,"salmon habitat, appears to be river systems, but have fisheries expert confirm freshwater selection",EcosystemNotes,Keep,Griffiths,2014,JOURNAL OF APPLIED ECOLOGY,"<list list-type=""1"" id=""jpe12341-list-0001""> Quantifying the variability in the delivery of ecosystem services across the landscape can be used to set appropriate management targets, evaluate resilience and target conservation efforts. Ecosystem functions and services may exhibit portfolio-type dynamics, whereby diversity within lower levels promotes stability at more aggregated levels. Portfolio theory provides a framework to characterize the relative performance among ecosystems and the processes that drive differences in performance. We assessed Pacific salmon Oncorhynchus spp. portfolio performance across their native latitudinal range focusing on the reliability of salmon returns as a metric with which to assess the function of salmon ecosystems and their services to humans. We used the Sharpe ratio (e.g. the size of the total salmon return to the portfolio relative to its variability (risk)) to evaluate the performance of Chinook and sockeye salmon portfolios across the west coast of North America. We evaluated the effects on portfolio performance from the variance of and covariance among salmon returns within each portfolio, and the association between portfolio performance and watershed attributes. We found a positive latitudinal trend in the risk-adjusted performance of Chinook and sockeye salmon portfolios that also correlated negatively with anthropogenic impact on watersheds (e.g. dams and land-use change). High-latitude Chinook salmon portfolios were on average 25 times more reliable, and their portfolio risk was mainly due to low variance in the individual assets. Sockeye salmon portfolios were also more reliable at higher latitudes, but sources of risk varied among the highest performing portfolios.Synthesis and applications. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change."
2020-05-27,TRUE,R_3QQPYeucNo4vXEI,TK,Performance of salmon fishery portfolios across western North America,Q4,"Marine/Off-shore,Freshwater",Ecosystem,Keep,Griffiths,2014,JOURNAL OF APPLIED ECOLOGY,"<list list-type=""1"" id=""jpe12341-list-0001""> Quantifying the variability in the delivery of ecosystem services across the landscape can be used to set appropriate management targets, evaluate resilience and target conservation efforts. Ecosystem functions and services may exhibit portfolio-type dynamics, whereby diversity within lower levels promotes stability at more aggregated levels. Portfolio theory provides a framework to characterize the relative performance among ecosystems and the processes that drive differences in performance. We assessed Pacific salmon Oncorhynchus spp. portfolio performance across their native latitudinal range focusing on the reliability of salmon returns as a metric with which to assess the function of salmon ecosystems and their services to humans. We used the Sharpe ratio (e.g. the size of the total salmon return to the portfolio relative to its variability (risk)) to evaluate the performance of Chinook and sockeye salmon portfolios across the west coast of North America. We evaluated the effects on portfolio performance from the variance of and covariance among salmon returns within each portfolio, and the association between portfolio performance and watershed attributes. We found a positive latitudinal trend in the risk-adjusted performance of Chinook and sockeye salmon portfolios that also correlated negatively with anthropogenic impact on watersheds (e.g. dams and land-use change). High-latitude Chinook salmon portfolios were on average 25 times more reliable, and their portfolio risk was mainly due to low variance in the individual assets. Sockeye salmon portfolios were also more reliable at higher latitudes, but sources of risk varied among the highest performing portfolios.Synthesis and applications. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change. Portfolio theory provides a straightforward method for characterizing the resilience of salmon ecosystems and their services. Natural variability in portfolio performance among undeveloped watersheds provides a benchmark for restoration efforts. Locally and regionally, assessing the sources of portfolio risk can guide actions to maintain existing resilience (protect habitat and disturbance regimes that maintain response diversity; employ harvest strategies sensitive to different portfolio components) or improve restoration activities. Improving our understanding of portfolio reliability may allow for management of natural resources that is robust to ongoing environmental change."
2020-05-27,TRUE,R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q4,Freshwater,Ecosystem,Keep,Jourdan,2016,BIOLOGICAL INVASIONS,"A growing body of literature focuses on the adverse effects of biological invasions, e.g., on the decline of indigenous biodiversity, while studies on the consequences of invasions on components of ecosystem functioning are comparatively rare. Owing to their leaf shredding activity, amphipods play a fundamental role in determining energy flow dynamics in Central European freshwater ecosystems, but whether the dramatic change in species composition after the invasion of Ponto-Caspian taxa affects this process has not been addressed in a comprehensive study. In a laboratory experiment we determined consumption rates of three leaf types (Alnus glutinosa, Betula pendula, Quercus robur) from common riparian arboreal vegetation in the Rhine drainage-one of the most heavily invaded river systems worldwide-by the most common native (Gammarus fossarum, G. pulex, G. roeselii) and invasive amphipods (Dikerogammarus villosus, Echinogammarus ischnus). Leaf-shredding activity was significantly lower in invasive than in native amphipods across leaf types, and a subsequent analysis ruled out an effect of different metabolic rates as an explanation. Another experiment was motivated by the observation that native amphipods are nowadays restricted to smaller tributaries to the Rhine, while invasive taxa are dominant in the main channel. As leaf litter shredding may be more important in headwaters than in lower parts of streams, we sought for a signature of within-species variation in the feeding ecology of amphipods and thus compared two different populations of G. pulex, but found very similar leaf consumption rates in upstream and downstream populations, suggesting that food preferences in amphipods could be species-specific with little potential for microevolution or environmentally induced plasticity. In conclusion, the rapid replacement of native amphipod species in the Rhine drainage likely affects vital ecosystem services, with the potential to change the aquatic food web (e.g., through reduced shredding activity and hence, reduced resource availability for particle-feeding detritivores), unless other taxonomic groups compensate for those functional alterations."
2020-05-27,TRUE,R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q4,Freshwater,Ecosystem,Keep,Jourdan,2016,BIOLOGICAL INVASIONS,"A growing body of literature focuses on the adverse effects of biological invasions, e.g., on the decline of indigenous biodiversity, while studies on the consequences of invasions on components of ecosystem functioning are comparatively rare. Owing to their leaf shredding activity, amphipods play a fundamental role in determining energy flow dynamics in Central European freshwater ecosystems, but whether the dramatic change in species composition after the invasion of Ponto-Caspian taxa affects this process has not been addressed in a comprehensive study. In a laboratory experiment we determined consumption rates of three leaf types (Alnus glutinosa, Betula pendula, Quercus robur) from common riparian arboreal vegetation in the Rhine drainage-one of the most heavily invaded river systems worldwide-by the most common native (Gammarus fossarum, G. pulex, G. roeselii) and invasive amphipods (Dikerogammarus villosus, Echinogammarus ischnus). Leaf-shredding activity was significantly lower in invasive than in native amphipods across leaf types, and a subsequent analysis ruled out an effect of different metabolic rates as an explanation. Another experiment was motivated by the observation that native amphipods are nowadays restricted to smaller tributaries to the Rhine, while invasive taxa are dominant in the main channel. As leaf litter shredding may be more important in headwaters than in lower parts of streams, we sought for a signature of within-species variation in the feeding ecology of amphipods and thus compared two different populations of G. pulex, but found very similar leaf consumption rates in upstream and downstream populations, suggesting that food preferences in amphipods could be species-specific with little potential for microevolution or environmentally induced plasticity. In conclusion, the rapid replacement of native amphipod species in the Rhine drainage likely affects vital ecosystem services, with the potential to change the aquatic food web (e.g., through reduced shredding activity and hence, reduced resource availability for particle-feeding detritivores), unless other taxonomic groups compensate for those functional alterations."
2020-05-27,FALSE,R_BLCcWj9QyFkEovL,TM,Realizing ecosystem services: wetland hydrologic function along a gradient of ecosystem condition,Q4,Freshwater,Ecosystem,Keep,McLaughlin,2013,ECOLOGICAL APPLICATIONS,"Wetlands provide numerous ecosystem services, from habitat provision to pollutant removal, floodwater storage, and microclimate regulation. Delivery of particular services relies on specific ecological functions, and thus to varying degree on wetland ecological condition, commonly quantified as departure from minimally impacted reference sites. Condition assessments are widely adopted as regulatory indicators of ecosystem function, and for some services (e.g., habitat) links between condition and function are often direct. For others, however, links are more tenuous, and using condition alone to enumerate ecosystem value (e.g., for compensatory mitigation) may underestimate important services. Hydrologic function affects many services cited in support of wetland protection both directly (floodwater retention, microclimate regulation) and indirectly (biogeochemical cycling, pollutant removal). We investigated links between condition and hydrologic function to test the hypothesis, embedded in regulatory assessment of wetland value, that condition predicts function. Condition was assessed using rapid and intensive approaches, including Florida's official wetland assessment tool, in 11 isolated forested wetlands in north Florida (USA) spanning a land use intensity gradient. Hydrologic function was assessed using hydrologic regime (mean, variance, and rates of change of water depth), and measurements of groundwater exchange and evapotranspiration (ET). Despite a wide range in condition, no systematic variation in hydrologic regime was observed; indeed reference sites spanned the full range of variation. In contrast, ET was affected by land use, with higher rates in intensive (agriculture and urban) landscapes in response to higher leaf area. ET determines latent heat exchange, which regulates microclimate, a valuable service in urban heat islands. Higher ET also indicates higher productivity and thus carbon cycling. Groundwater exchange regularly reversed flow direction at all sites in response to rainfall. This buffering effect on regional aquifer levels, an underappreciated service of isolated wetlands, was provided regardless of condition. Intensive landscapes may benefit most from the hydrologic services that wetlands provide because that is where certain services (floodwater storage, microclimate regulation) are realized. While the portfolio of wetland services clearly changes with disturbance, our results support a revised approach to wetland valuation that recognizes the services that accrue from sustained or enhanced functions in these working wetlands."
2020-05-27,FALSE,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,Q4,Coastal,Ecosystem,Keep,Dubois,2019,ECOSYSTEMS,"Ecosystems are increasingly disturbed by natural disturbances and human stressors. Understanding how a disturbance can propagate through an entire ecosystem and how induced changes can last after apparent recovery is key to guide management and ecosystem restoration strategies. Monitoring programs and impact assessment studies rely mostly on indicators based only on species relative abundance and biomass, potentially misinforming management efforts. Impacts on ecosystem structure and functioning, and subsequent delivery of ecosystem services, are too often overlooked. Here we use an ecosystem network approach to assess the recovery pathway and potential recovery debts of a coral reef ecosystem, following a pulse disturbance. We show that although species abundance and biomass indicators recovered in a decade after the perturbation, the ecosystem as a whole presented a recovery debt. The ecosystem structure lost complexity (became food chain like) and lost about 29% of its overall cycling efficiency and 9% of its transfer efficiency. Although the ecosystem trophic network in the fore reef may have maintained its general functioning, the ecosystem network in the lagoon, not directly exposed to the disturbance, presented a stronger recovery debt. Our results give new insights on how ecosystem network approaches can help identify ecosystem impacts and recovery pathways."
2020-05-27,FALSE,R_1JIWeq0gYcClZRs,CK,Riparian buffer growth and soil nitrate supply are affected by tree species selection and black plastic mulching,Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Truax,2017,ECOLOGICAL ENGINEERING,"Tree species selection in the design of agricultural riparian buffers is important to optimize particular ecosystem services, while vegetation management (weed treatment) is often critical in obtaining first-rate tree growth and survival. This farm-scale study took place along a 1 km section of a headwater stream in southern Quebec (southeastern Canada). Five tree species with contrasted ecological characteristics were planted (Populus x canadensis, Fraxinus pennsylvanica, Quercus macrocarpa, Quercus rubra and Pinus strobus), with black plastic (polyethylene) mulches as the vegetation management method, as well as a control with no vegetation management, all within a fenced herbaceous riparian buffer. Tree growth and survival were measured along with soil nutrient supply. Significant Species x Vegetation treatment interactions where observed for all growth variables (p < 0.001), but also for soil nitrate (NO3) supply (p < 0.01). All species benefited from the plastic mulch treatment, but varied greatly in their responses. After 5 years, mulched hybrid poplar produced 774 times more stem volume than red oak without mulch. Across all species/vegetation treatment combinations, a 13-fold variation in soil NO3 supply rate was observed during the 4th growing season. Compared to the other species, NO3 supply rate in hybrid poplar plots was 3987% lower in the plastic mulch treatment and 4862% lower in the control treatment. Significantly higher soil NO3 supply rates were observed beneath the mulches of non nitrophilous species (white pine and red oak). Red oak growth was negatively correlated with NO3 supply (R-2 = 0.57, p < 0.05) in the mulch treatment. Early-successional nitrophilous species (hybrid poplar and red ash) planted with the plastic mulch led to the lowest increase in soil NO3 and the greatest gains in buffer structural attributes (stem volume, diameter and height). Hybrid poplar growth was positively correlated with soil NO3 supply (R-2 = 0.86, p < 0.001) in the control treatment. Natural abandoned field/grassland invaders (white pine and bur oak) grew well without black plastic mulch, while the growth of non-mulched red oaks was marginal. In the control treatment, stem volume was a strong negative predictor (across all species) of soil NO3 supply (R-2 = 0.91, p < 0.05), indicating that under herbaceous vegetation competition larger trees have a greater ability to reduce soil NO3. This study provides evidence that particular tree species/vegetation management treatment combinations strongly influence early riparian buffer structural development and soil NO3 dynamics in agricultural riparian zones. (C) 2017 The Authors. Published by Elsevier B.V."
