ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.1_12_2,FALSE,biodiversity,biodiversity,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - DO NOT USE Response 2",Response,,,Q12,Food,82,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.1_12_2,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - DO NOT USE Response 2",Response,,,Q12,Food,82,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.3_7,TRUE,Management Practices,Management Practices,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.3_7,TRUE,Management Practices,Management Practices,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.3_12,TRUE,Management Practices,Management Practices,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,Anthro,Q12,Food,118,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.3_12,TRUE,Management Practices,Management Practices,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,Anthro,Q12,Food,118,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.5_7,FALSE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.5_7,FALSE,EF,EF,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.5_12,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.5_12,FALSE,EF,EF,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.7_7,TRUE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.7_7,TRUE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,SDJ,GV,2
R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.7_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,,Q12,Food,182,,SDJ,GV,1
R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,Q25.7_12,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,,Q12,Food,182,,SDJ,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,,,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,6–10 years,6–10 years,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,biodiversity,biodiversity,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,carbon storage,carbon storage,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,wateryield production,wateryield production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",N retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",P retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Sediment retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Water yield,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,nitrogen and phosphorus retention,nitrogen and phosphorus retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,Climate,Climate,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,Env,Q12,ClimReg,94,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,,Q12,ClimReg,94,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,Other,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,,Q12,freshWQReg,96,"Reviewer correction, remove 'Other' driver",AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Extreme Events,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,Climate,Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,Env,Q12,coastWQReg,97,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,,Q12,coastWQReg,97,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,,Q12,coastWQReg,113,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,-,-,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,Q12,ClimReg,158,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_6,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_6,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,,Q12,freshWQReg,160,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_7,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.6_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,Q12,coastWQReg,161,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_6,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_6,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_7,FALSE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.7_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q14,FALSE,No,No,,,"Q10: Does the paper consider connectivity between spatial replicates (sites, plots)?",Connect,,,Q10,,57,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q14,FALSE,Yes,Yes,,,"Q10: Does the paper consider connectivity between spatial replicates (sites, plots)?",Connect,,,Q10,,57,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q13,FALSE,,,,,Q11: What is the distance between replicates?,ConnectDist,,,Q11,,58,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q13,FALSE,Unclear or not specified,Unclear or not specified,,,Q11: What is the distance between replicates?,ConnectDist,,,Q11,,58,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - Response 1: Separate by commas",Response,,,Q12,PestPath,77,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_1,FALSE,Pest population,Pest population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - Response 1: Separate by commas",Response,,,Q12,PestPath,77,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_2,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - DO NOT USE Response 2",Response,,,Q12,PestPath,78,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_10_2,FALSE,Predator population,Predator population,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of detrimental organisms and biological processes [e.g. pests, p... - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals] - DO NOT USE Response 2",Response,,,Q12,PestPath,78,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_12_1,FALSE,pest load,pest load,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.1_12_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,,Q12,Food,81,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.2_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Env,,Q12,PestPath,100,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.2_10,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Env,Env,Q12,PestPath,100,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,,Q12,PestPath,132,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,"Service Provider (Q17),Other",Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,Bio,Q12,PestPath,132,,AK,GV,2
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_10,FALSE,"Service Provider (Q17),Other",Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,Bio,Q12,PestPath,132,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_12,FALSE,Service Provider (Q17),Service Provider (Q17),,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,Bio,Q12,Food,134,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.4_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,,Q12,Food,134,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_10,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,,Q12,PestPath,148,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_10,FALSE,"ES,EF","ES,EF",,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,,Q12,PestPath,148,,AK,GV,2
R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_12,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,AK,GV,1
R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Q25.5_12,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,,Q12,Food,150,,AK,GV,2
