"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q27","Q1","Q2","Q29","Q30","Q4","Q4_7_TEXT","Q5","Q6","Q6_5_TEXT","Q3","Q7","Q8","Q11","Q9.1_1","Q9.1_2","Q9.1_3","Q9.1_4","Q9.1_5","Q9.1_6","Q9.1_7","Q9.1_8","Q9.1_9","Q9.1_10","Q9.1_11","Q9.1_12","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.2_5","Q9.2_6","Q9.2_7","Q9.2_8","Q9.2_9","Q9.2_10","Q9.2_11","Q9.2_12","Q28","Q14","Q13","Q25.1_1_1","Q25.1_1_2","Q25.1_2_1","Q25.1_2_2","Q25.1_3_1","Q25.1_3_2","Q25.1_4_1","Q25.1_4_2","Q25.1_5_1","Q25.1_5_2","Q25.1_6_1","Q25.1_6_2","Q25.1_7_1","Q25.1_7_2","Q25.1_8_1","Q25.1_8_2","Q25.1_9_1","Q25.1_9_2","Q25.1_10_1","Q25.1_10_2","Q25.1_11_1","Q25.1_11_2","Q25.1_12_1","Q25.1_12_2","Q25.1_13_1","Q25.1_13_2","Q25.1_14_1","Q25.1_14_2","Q25.1_15_1","Q25.1_15_2","Q25.1_16_1","Q25.1_16_2","Q25.2_1","Q25.2_2","Q25.2_3","Q25.2_4","Q25.2_5","Q25.2_6","Q25.2_7","Q25.2_8","Q25.2_9","Q25.2_10","Q25.2_11","Q25.2_12","Q25.2_13","Q25.2_14","Q25.2_15","Q25.2_16","Q25.3_1","Q25.3_2","Q25.3_3","Q25.3_4","Q25.3_5","Q25.3_6","Q25.3_7","Q25.3_8","Q25.3_9","Q25.3_10","Q25.3_11","Q25.3_12","Q25.3_13","Q25.3_14","Q25.3_15","Q25.3_16","Q25.4_1","Q25.4_2","Q25.4_3","Q25.4_4","Q25.4_5","Q25.4_6","Q25.4_7","Q25.4_8","Q25.4_9","Q25.4_10","Q25.4_11","Q25.4_12","Q25.4_13","Q25.4_14","Q25.4_15","Q25.4_16","Q25.5_1","Q25.5_2","Q25.5_3","Q25.5_4","Q25.5_5","Q25.5_6","Q25.5_7","Q25.5_8","Q25.5_9","Q25.5_10","Q25.5_11","Q25.5_12","Q25.5_13","Q25.5_14","Q25.5_15","Q25.5_16","Q25.6_1","Q25.6_2","Q25.6_3","Q25.6_4","Q25.6_5","Q25.6_6","Q25.6_7","Q25.6_8","Q25.6_9","Q25.6_10","Q25.6_11","Q25.6_12","Q25.6_13","Q25.6_14","Q25.6_15","Q25.6_16","Q25.7_1","Q25.7_2","Q25.7_3","Q25.7_4","Q25.7_5","Q25.7_6","Q25.7_7","Q25.7_8","Q25.7_9","Q25.7_10","Q25.7_11","Q25.7_12","Q25.7_13","Q25.7_14","Q25.7_15","Q25.7_16","Q25.8_1","Q25.8_2","Q25.8_3","Q25.8_4","Q25.8_5","Q25.8_6","Q25.8_7","Q25.8_8","Q25.8_9","Q25.8_10","Q25.8_11","Q25.8_12","Q25.8_13","Q25.8_14","Q25.8_15","Q25.8_16","Q17","Q25","Q26","Q18","Q19","Q20","Q21","Q22","Q23","Q24"
1586254687,1586257235,"IP Address","67.176.92.135",100,2547,"True",1586257235,"R_2cu6VOFjbsiQRZj","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","High microhabitat heterogeneity drives high functional traits in forest birds in five protected forest areas in the urban mosaic of Durban, South Africa","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581503909,1581508632,"IP Address","128.138.65.120",100,4722,"True",1581508632,"R_4T17wWafN6Kg0gN","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","SDJ","Managing ecosystems without prior knowledge: pathological outcomes of lake liming","No","","","Freshwater,Other","Lake","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","No","","No","0","","","","","","","","","","","","11-25","","","","","","","","","","","","12 lakes analyzed of 4 different types (n=3)","No","","","","","","","","","","","","","","water quality","","","","","","","","","","community structure","biodiversity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Management Practices","","","","","Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","None","","The paper mentions particular fish that are important to humans (fisheries) but does not delve into how the community structure affects those ESPs. So Q14 not relevant","No feedbacks measured directly","No","","Q12. The study included lakes that were naturally acidified and lakes that were acidified due to human activity. It also included lakes that were limed by humans and ones that were not. So water quality was determined by natural and human causes. They were particularly interested in the human-caused liming. The human driver relationship was mixed because adding lime to lakes that were naturally acidified seemed to cause negative changes in community structure. Adding lime to lakes that were acidified due to human use probably had neutral to beneficial impacts from a management standpoint (water quality). For food and feed, the fisheries potential is responding to the community structure/water quality/human liming. They estimate fisheries potential from occurrence of valuable fish species. Q13  Kremen topic 3 is relevant because the paper does include - how community structure is different in naturally acidified lakes compared to unnaturally acidified lakes, but they do not delve into those details or discuss them at all."
1582803744,1582804940,"IP Address","128.138.65.137",100,1196,"True",1582804941,"R_PzFHkZDDDfxQBJD","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Managing ecosystems without prior knowledge: pathological outcomes of lake liming","No","No","","Freshwater","","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","No","","No","","","","","11-50","","","","","","","","","","","","","","","","","","","","12 lakes, most of which were <1 sq. km, but some were larger","No","","","","","","","","","","","","","","Plankton and macroinvertebrate community structure","","","","","","","","","","Fish community structure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Management Practices","","","","","Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","EF","","","","","EF","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","Talked about services that are vital in freshwater lakes, but focused on community structure of groups. Fisheries would depend fairly clearly on fish community structure, so it is still included. No services truly measured.","No feedbacks measured directly","No","","No measurement of services/function except community structure of certain groups including fish, so fisheries was the closest link that they mentioned."
1583247404,1583247421,"IP Address","198.11.30.127",100,17,"True",1583247421,"R_24k5lWpZiYsHg1E","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1584956441,1584956492,"IP Address","71.56.216.152",100,50,"True",1584956492,"R_1pQFANcj3Os52LJ","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","NBD","Models of Coupled Settlement and Habitat Networks for Biodiversity Conservation: Conceptual Framework, Implementation and Potential Applications","No","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581603725,1581609655,"IP Address","73.243.162.103",100,5929,"True",1581609655,"R_2qrxD2YLG0as2i7","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AK","Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services","No","","","Terrestrial","","North America","Other","Meta-analysis?","calculated strength of the science behind relationships established in literature","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","Synthesized relationships across multiple papers and study systems, so not clear","No","","","","pollinator presence","","","","","","","","","","","","","","","","","","","","","","forest productivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nitrogen deposition","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Single species  [e.g. ESPs, single species],Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]","","No feedbacks measured directly","Yes","","Consider excluding? I'm really not sure if this paper fits....I had a really hard time filling out this form since it was more of a synthesis. They also use/mention tons of indicators so I wasn't sure how to fill out the table in Q12"
1583925170,1583925312,"IP Address","128.138.65.145",100,141,"True",1583925312,"R_9ZG2VNNxlUZhVDj","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Nitrogen-induced terrestrial eutrophication: cascading effects and impacts on ecosystem services","No","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582109880,1582109935,"IP Address","128.138.65.199",100,54,"True",1582109935,"R_3lXOY1kglqSs0jx","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","Not all data are equal: Influence of data type and amount in spatial conservation prioritisation","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582704351,1582727477,"IP Address","24.183.121.209",100,23125,"True",1582727477,"R_3dGi24P8jdUDlZZ","","","","",43.8013000488281,-91.2134017944336,"anonymous","EN","LD","Not all data are equal: Influence of data type and amount in spatial conservation prioritisation","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582800729,1582800737,"IP Address","198.11.31.233",100,8,"True",1582800738,"R_3HHREGiOYL2uRPw","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","LD","Patterns of Vegetation Dynamics across Mild Disturbance Gradient in a Freshwater Wetland System in Southern India","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1585903337,1585912503,"IP Address","67.176.92.135",100,9165,"True",1585912503,"R_2VexMEGA9JICcvz","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Patterns of Vegetation Dynamics across Mild Disturbance Gradient in a Freshwater Wetland System in Southern India","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582733911,1582733957,"IP Address","207.87.181.170",100,45,"True",1582733958,"R_2ckenr9bHQ8xejN","","","","",45.0027008056641,-93.4880981445312,"anonymous","EN","LD","Perceptions of cultural ecosystem services from urban green","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1586260699,1586262579,"IP Address","67.176.92.135",100,1879,"True",1586262580,"R_25znoxewrh1pfup","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Perceptions of cultural ecosystem services from urban green","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582109759,1582109845,"IP Address","128.138.65.199",100,86,"True",1582109845,"R_1H7ievkObtMdii8","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","NBD","Policy interpretations and manifestation of biocultural diversity in urbanized Europe: conservation of lived biodiversity","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1582704301,1582704339,"IP Address","172.58.139.214",100,37,"True",1582704339,"R_3eeFVMjRz8oz0N8","","","","",41.8500061035156,-87.7164993286133,"anonymous","EN","LD","Policy interpretations and manifestation of biocultural diversity in urbanized Europe: conservation of lived biodiversity","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581600661,1581602071,"IP Address","73.243.162.103",100,1409,"True",1581602071,"R_1IY3pEd9cOw8s1h","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AK","Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape","No","","","Terrestrial","","Europe","Model/Data Simulation","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","","No","","","","","","","","","","","","","","","","","","","","","","","","1-10","It's not clear how they collected their data or whether or not there are multiple sites.","No","","","","","","","","total carbon stock","","","","","","","","","","","","","","","","commercially harvested fungi richness","","timber volume","","","","","","aesthetic value","recreation value","","","","Extreme Events","","","","","","","","Extreme Events","Extreme Events","","","Extreme Events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","","","","ES,Proxy for ES","ES","","","ES","","","","Mixed","","","","","","","","Mixed","Mixed","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function","Across species  [e.g. community structure, diversity]","","No feedbacks measured directly","Yes","",""
1581861591,1581864383,"IP Address","73.217.95.223",100,2791,"True",1581864383,"R_3fIDczi0LW49SOG","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AIS","Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape","No","","","Terrestrial","","Europe","Model/Data Simulation","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","10+ years","Yes","","","","","","","1-10","","","","","","","","","","","","1-10","","","","","","","No","","","","","","","","AGB","timber volume, total carbon stock","","","","","","","net nitrogen mineralization absorbed to ionic resins","soil nitrogen stock, soil respiration rate","","","","","","","","","","","commercially harvested fungi richness","","","","aesthetic value","recreation value","","","","Other","","","","Other","","","","","","Other","","Other","","","","","","","","","","","","","","","","","","","","Other","","","","Other","","","","","","Other","","Other","","","","ES","","","","ES","","","","","","ES","","ES","","","","Mixed","","","","Mixed","","","","","","Mixed","","Mixed","","","","","","","","","","","","","","","","","","","","Mixed","","","","Mixed","","","","","","Mixed","","Mixed","windthrow event","","pathogen attack, browsing of trees by livestock and deer","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","","","Ecosystem services -> service providers","Mentioned or discussed but not measured","",""
1583754508,1583757926,"IP Address","73.3.174.35",100,3417,"True",1583757926,"R_3NWd3QmEMj1LFsb","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","JL","Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems","No","No","No","Terrestrial,Agricultural/Rural","","Europe","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","Observational because collected data at agricultural sites with pre-existing riparian management sites (no fence, fenced narrow strip, fenced wide strip) ","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","Yes","0","0","0","50+","0","0","0","0","0","0","0","0","0","0","0","0","26+","0","0","0","0","0","0","0","26 sites x 2 transects (400m2) per site = 52 'plots'; Transects at each site were separated by 20m, so I estimate the site size as 100m x 25m, or 2500km2;  The study considers two spatial scales for land use/land cover drivers (100m vs 500m for land use types), but NOT for EF/ES response; Some models included geolocation (one of two regions) as a variable which would assess whether more closely connected sites responded more similarly","Yes","Unclear or not specified","","","pollinator abundance, pollinator richness, pollinator diversity, pollinator evenness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Management Practices","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","+","","","","","","","","","","","","","","","","Management Practices=near or away from non-fenced/narrow-fenced/wide-fenced riparian buffer strips","Area of flowers, Floral plant species richness","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","","No feedbacks measured directly","No","","There were positive effects of management (fenced vs non-fenced riparian zones, wide vs narrow buffer riparian zones) on butterfly and bee ESPs; this could not be captured in the ES table because the direction of effect (+ or -) is not clear with categorical explanatory variables."
1585559993,1585560593,"IP Address","198.11.28.207",100,600,"True",1585560593,"R_2Pb1FcynEGb21FH","","","","",40.0500030517578,-105.217002868652,"anonymous","EN","CK","Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1586180490,1586181074,"IP Address","67.190.84.73",100,583,"True",1586181074,"R_uybIHoZdPUK4Fbz","","","","",40.0500030517578,-105.217002868652,"anonymous","EN","LD","Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California","No","No","No","Terrestrial,Freshwater","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","This study characterizes historical changes in riparian tree canopy over eight decades in relation to urbanization in a Central Valley wa- tershed, located in the metropolitan area of Sacramento, California. We used digital methods to analyze coarse- and fine-scale change in the extent of riparian tree canopy along the entire stream network, and investigated potential drivers of change by 1) quantifying changes in land cover across the watershed through the use of aerial photography, 2) characterizing historical and current stream flows from stream gage data and field observations, and 3) evaluating the contribution of exotic species to riparian tree stem density via field sampling throughout the stream network","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","10+ years","No","","","50+","","","","","","","","","","","","","","","","1-10","","","","","","85 km2 watershed. with transects within it ","No","","Riparian canopy width, Riparian canopy density","","","","","","","","","","Peak stream flows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","","","","","","Other","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","+","","","","","","","","","","","","","","","","","","","","","Didn't quantify","","","","","","","","","","","","urbanization","riparian canopy ","Kremen Topic 1 : ESPs","Only land cover or habitat type as proxy","riparian canopy abundance mentioned as an ESP but not quantified.","No feedbacks measured directly","No","",""
1586262863,1586278808,"IP Address","67.176.92.135",100,15944,"True",1586278809,"R_QcfMjoX9Empe425","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","TK","Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1581877308,1581878163,"IP Address","198.11.31.92",100,855,"True",1581878164,"R_1CKCAHQtZDm3n6y","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AIS","Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover","No","","","Terrestrial,Freshwater","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","No","","","","","","","","","","","","1-10","","","","","","","","","","","","1-10","","No","","","","","","","","GPP, ER","","","","","","nitrate  spiraling rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Land use change,Management Practices","","","Land use change,Management Practices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 2 : Community structure influencing function","","","No feedbacks measured directly","No","",""
1582636186,1582637769,"IP Address","128.138.65.203",100,1583,"True",1582637770,"R_vxI3KdgnI625Mgp","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AK","Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover","No","No","","Freshwater","","North America","Observational (Includes data observed in situ OR via remote sensing, if used directly)","","","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","2–5 years","No","","","0","","","","","","","","","50+","","","","","","","","","","","","1-10","plots here are sampling locations within a 50-125m stretch of a stream","No","","gross primary production","","","","","","","","","","","","nitrate spiraling rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","","","","","","Other","","","","","","","","","","Other","","","","","","Other","","","","","","","","","","Proxy for ES","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","Mixed","","","","","","","","","","Mixed","","","","","","-","","","","","","","","","","","Restoration","Canopy cover","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","They didn't really consider individual ESPs, just the GPP of the species in aggregation (without considering structure or diversity)","No feedbacks measured directly","No","","Said mixed for a lot of the relationships because the paper didn't specify the type of relationship, only said that it was affected "
1581602170,1581603704,"IP Address","73.243.162.103",100,1533,"True",1581603705,"R_1inzjZZX9lualBg","","","","",40.0372924804688,-105.278999328613,"anonymous","EN","AK","Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons","No","","","Terrestrial,Freshwater","","Asia","Model/Data Simulation","","used InVEST to model changes to services","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","","No","","","","","","","","","","","","","","","","","","","","","","1-10","","","Looked at 1 watershed with area of 449 sq. km","No","","biodiversity","","","","","","carbon storage","","","","wateryield production","","nitrogen and phosphorus retention","","","","","","","","","","","","","","","","","","","","","","","Climate","","Other","Climate","","","","","","","","","","","","","","","Land use change","Land use change","","","","","","","","","","","","","","","","","","","","","","","","","","Proxy for ES","","","ES","","ES","Proxy for ES","","","","","","","","","","","","","-","","+","+","","","","","","","","","","","","","","","+","+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","","","No feedbacks measured directly","No","","Also looked at soil conservation but wasn't sure which row that belongs in for Q12"
1583488173,1583489418,"IP Address","128.138.65.116",100,1245,"True",1583489419,"R_C7kgqKX006aV1Cx","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","GV","Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons","No","No","No","Terrestrial","","Asia","Model/Data Simulation,Observational (Includes data observed in situ OR via remote sensing, if used directly)","","Used InVEST. Unclear exactly what was simulated.","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","6–10 years","No","","","","50+","","","","","","","","0","","","","","","","","1-10","","","","","1 site - a single watershed in Taiwan. 20mx20m pixel size (plots).","No","","","","","","","","","","","","Water yield, N retention, P retention, Sediment retention","","","","","","","","","","","","","","","","","","","","","","","","","","","Climate,Extreme Events","","","","","","","","","","","","","","","","Land use change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ES","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","Mixed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Only land cover or habitat type as proxy","","No feedbacks measured directly","No","","Examined effects of climate (in the form of precipitation from 'normal' events and typhoons) and extreme events (typhoons and earthquake) on ES provisioning through land use change."
1581506068,1581507025,"IP Address","128.138.65.203",100,956,"True",1581507025,"R_oZxMjYyc0edudl7","","","","",40.0175933837891,-105.268699645996,"anonymous","EN","AK","Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression","No","","","Terrestrial,Agricultural/Rural","","Global Terrestrial","Model/Data Simulation","","This was totally simulation and didn't have an actual location for the model, i.e., it was generic so I chose global. Also note - it considered trends over 30 days in the model but didn't use multiple years of data in Q8","Yes (e.g., a site sampled multiple points in time, a model with dynamics)","1 year or less","No","","","","","","","","","","","","","0","","","","","","","","26+","","","","Ran 1000 iterations on 6.4kmx6.4km ""landscapes"", which here, I interpreted as plots","No","","","","","","","","","","","","","","","","","","","","","","","","pest load","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Service Provider (Q17)","","","","","","","","","","","","","","","","Proxy for ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mixed","","","","","","","","Kremen Topic 1 : ESPs","Multiple ESP species [e.g., multiple focal ESP species]","Used four predator species groups to model impacts on pest load (including dispersal)","No feedbacks measured directly","No","",""
