StartDate,EndDate,RecordedDate,ResponseId,Init,Title,id,answer,clean_answer,fullquestion,abbr,Group,ESnum,qnum,ES,survey_order,flag_noResponse,flag_noDriver,flag_noDirection,FirstAuthor,PublicationYear,SourcePublication
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_7,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,7,Q12,coastWQReg,129,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_8,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,8,Q12,SoilProtect,130,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_9,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Bio,9,Q12,Hazards,131,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_10,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,10,Q12,PestPath,132,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_11,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Bio,11,Q12,Energy,133,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_12,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,12,Q12,Food,134,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_13,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Bio,13,Q12,Materials,135,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_14,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Medicinal, biochemical, and genetic resources [e.g. plant and animal breeding, materials derived from plants, animals, microbes]",Driver,Bio,14,Q12,MedGen,136,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_15,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Bio,15,Q12,MaintainOpts,137,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.4_16,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Bio,16,Q12,CulturePsych,138,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_1,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,1,Q12,HabCreate,139,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_2,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Pollination and dispersal of seeds or other propagules,Yclass,,2,Q12,Pollination,140,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_3,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",Yclass,,3,Q12,AQReg,141,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_4,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,4,Q12,ClimReg,142,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_5,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",Yclass,,5,Q12,OceanReg,143,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_6,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,6,Q12,freshWQReg,144,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_7,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,7,Q12,coastWQReg,145,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_8,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,8,Q12,SoilProtect,146,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_9,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Yclass,,9,Q12,Hazards,147,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_10,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,10,Q12,PestPath,148,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_11,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Yclass,,11,Q12,Energy,149,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_12,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,12,Q12,Food,150,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_13,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Yclass,,13,Q12,Materials,151,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_14,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Medicinal, biochemical, and genetic resources [e.g. plant and animal breeding, materials derived from plants, animals, microbes]",Yclass,,14,Q12,MedGen,152,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_15,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Yclass,,15,Q12,MaintainOpts,153,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.5_16,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,16,Q12,CulturePsych,154,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Env,1,Q12,HabCreate,155,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_2,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Env,2,Q12,Pollination,156,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_3,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Env,3,Q12,AQReg,157,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,4,Q12,ClimReg,158,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_5,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",EffectDirect,Env,5,Q12,OceanReg,159,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_6,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Env,6,Q12,freshWQReg,160,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,7,Q12,coastWQReg,161,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,8,Q12,SoilProtect,162,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_9,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Env,9,Q12,Hazards,163,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_10,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Env,10,Q12,PestPath,164,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_11,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Env,11,Q12,Energy,165,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,12,Q12,Food,166,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_13,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Env,13,Q12,Materials,167,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_14,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Medicinal, biochemical, and genetic resources [e.g. plant and animal breeding, materials derived from plants, animals, microbes]",EffectDirect,Env,14,Q12,MedGen,168,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_15,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Env,15,Q12,MaintainOpts,169,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.6_16,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,16,Q12,CulturePsych,170,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,1,Q12,HabCreate,171,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_2,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Anthro,2,Q12,Pollination,172,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_3,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of air quality [e.g. levels of sulphur oxide, nitrogen oxides (NOx), filtration of pollutants]",EffectDirect,Anthro,3,Q12,AQReg,173,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,4,Q12,ClimReg,174,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_5,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of ocean acidification [e.g. Regulation, by photosynthetic organisms (on land or in water), of atmospheric CO2 concentrations and seawater pH]",EffectDirect,Anthro,5,Q12,OceanReg,175,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_6,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,6,Q12,freshWQReg,176,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,7,Q12,coastWQReg,177,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Anthro,8,Q12,SoilProtect,178,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_9,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Anthro,9,Q12,Hazards,179,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_10,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Anthro,10,Q12,PestPath,180,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_11,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Anthro,11,Q12,Energy,181,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,12,Q12,Food,182,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_13,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Anthro,13,Q12,Materials,183,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
2020-04-09T12:35:00Z,2020-04-09T13:00:07Z,2020-04-09T13:00:07Z,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Q25.7_14,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Medicinal, biochemical, and genetic resources [e.g. plant and animal breeding, materials derived from plants, animals, microbes]",EffectDirect,Anthro,14,Q12,MedGen,184,TRUE,FALSE,TRUE,Meyer,2018,NATURE ECOLOGY & EVOLUTION
